rising_frame
150
349
548
746
945
1144
1343
1542
1741
1940
2139
2338
2536
2735
2934
3133
3332
3531
3730
3929
4128
4326
4525
4724
4923
5122
5321
5520
5719
5918
6116
6315
6514
6713
6912
7111
7310
7509
7708
7906
8105
8304
8503
8702
8901
9100
9299
9498
9696
9895
10094
10293
10492
10691
10890
11089
11288
11486
11685
11884
12083
12282
12481
12680
12879
13078
13276
13475
13674
13873
14072
14271
14470
14669
14868
15066
15265
15464
15663
15862
16061
16260
16459
16658
16856
17055
17254
17453
17652
17851
