rising_frame
197
399
598
798
998
1197
1397
1596
1796
1996
2195
2395
2594
2794
2994
3193
3393
3592
3792
3992
4191
4391
4590
4790
4990
5189
5389
5588
5788
5988
6187
6387
6586
6786
6986
7185
7385
7584
7784
7984
8183
8383
8582
8782
8982
9181
9381
9581
9780
9980
10179
10379
10579
10778
10978
11177
11377
11577
11776
11976
12175
12375
12575
12774
12974
13173
13373
13573
13772
13972
14171
14371
14571
14770
14970
15169
15369
15569
15768
15968
16167
16367
16567
16766
16966
17165
17365
17565
17764
17964
18163
18363
18563
18762
18962
19161
19361
19561
19760
19960
20159
20359
20559
20758
20958
21158
21357
21557
21756
21956
22156
22355
22555
22754
22954
23154
23353
23553
23752
23952
24152
24351
24551
24750
24950
25150
25349
25549
25748
25948
26148
26347
26547
26746
26946
27146
27345
27545
27744
27944
28144
28343
28543
28742
28942
29142
29341
29541
29740
29940
30140
30339
30539
30738
30938
31138
31337
31537
31736
31936
32136
32335
32535
32735
32934
33134
33333
33533
33733
33932
34132
34331
34531
34731
34930
35130
35329
35529
35729
35928
