rising_frame
447
647
847
1046
1246
1446
1645
1845
2044
2244
2444
2643
2843
3042
3242
3442
3641
3841
4040
4240
4440
4639
4839
5038
5238
5438
5637
5837
6036
6236
6436
6635
6835
7034
7234
7434
7633
7833
8032
8232
8432
8631
8831
9030
9230
9430
9629
9829
10028
10228
10428
10627
10827
11026
11226
11426
11625
11825
12024
12224
12424
12623
12823
13023
13222
13359
13621
13821
14021
14220
14420
14619
14819
15019
15218
15418
15617
15817
16017
16216
16416
16615
16815
17015
17214
17414
17613
17813
18013
18212
18412
18611
18811
19011
19210
19410
19609
19809
20009
20208
20408
20607
20807
21007
21206
21406
21605
21805
22005
22204
22404
22603
22803
23003
23202
23402
23601
23801
24001
24200
24400
24600
24799
24999
25198
25398
25598
25797
25997
26196
26396
26503
26795
26995
27194
27394
27594
27793
27993
28192
28392
28592
28791
28991
29190
29390
29590
29789
29989
30188
30388
30588
30787
30987
31186
31386
31586
31785
31985
32184
32384
32584
32783
32983
33182
33382
33582
33781
33981
34180
34380
34580
34779
34979
35179
35378
35578
35777
35977
36177
