rising_frame
302
501
699
898
1097
1296
1495
1694
1893
2092
2291
2489
2688
2887
3086
3285
3484
3683
3882
4081
4279
4478
4677
4876
5075
5274
5473
5672
5871
6069
6268
6467
6666
6865
7064
7263
7462
7661
7859
8058
8257
8456
8655
8854
9053
9252
9451
9649
9848
10047
10246
10445
10644
10843
11042
11241
11439
11638
11837
12036
12235
12434
12633
12832
13031
13229
13428
13627
13826
14025
14224
14423
14622
14821
15019
15218
15417
15616
15815
16014
16213
16412
16611
16809
17008
17207
17406
17605
17804
18003
18202
18401
18599
18798
18997
19196
19395
19594
19793
19992
20191
20389
20588
20787
20986
21185
21384
21583
21782
21981
22179
22378
22577
22776
22975
23174
23373
23572
23771
23969
24168
24367
24566
24765
24964
25163
25362
25561
25759
25958
26157
26356
26555
26754
26953
27152
27351
27549
27748
27947
28146
28345
28544
28743
28942
29141
29339
29538
29737
29936
30135
30334
30533
30732
30931
31129
31328
31527
31726
31925
32124
32323
32522
32721
32919
33118
33317
33516
33715
33914
34113
34312
34511
34709
34908
35107
35306
35505
35704
35903
