rising_frame
472
671
871
1070
1270
1470
1669
1869
2068
2268
2468
2667
2867
3066
3266
3466
3665
3865
4064
4264
4464
4663
4863
5062
5262
5462
5661
5861
6060
6260
6460
6659
6859
7058
7258
7458
7657
7857
8057
8256
8456
8655
8855
9055
9254
9454
9653
9853
10053
10252
10452
10651
10851
11051
11250
11450
11649
11849
12049
12248
12448
12647
12847
13047
13246
13446
13645
13845
14045
14244
14444
14643
14843
15043
15242
15442
15641
15841
16041
16240
16440
16639
16839
17039
17238
17438
17637
17837
18037
18236
18436
18635
18835
19035
19234
19434
19634
19833
20033
20232
20432
20632
20831
21031
21230
21430
21630
21829
22029
22228
22428
22628
22827
23027
23226
23426
23626
23825
24025
24224
24424
24624
24823
25023
25222
25422
25622
25821
26021
26220
26420
26620
26819
27019
27218
27418
27618
27817
28017
28216
28416
28616
28815
29015
29214
29414
29614
29813
30013
30212
30412
30612
30811
31011
31211
31410
31610
31809
32009
32209
32408
32608
32807
33007
33207
33406
33606
33805
34005
34205
34404
34604
34803
35003
35203
35402
35602
35801
36001
36201
36400
36600
36799
36999
37199
37398
37598
37797
37997
38197
38396
38596
38795
38995
39195
39394
39594
39793
39993
40193
40392
40592
40791
40991
41191
41390
41590
41789
41989
42189
42388
42588
42788
42987
43187
43386
43586
43786
43985
44185
44384
44584
44784
44983
45183
45382
45582
45782
45981
46181
46380
46580
46780
46979
47179
47378
47578
47778
47977
48177
48376
48576
48776
48975
49175
49374
49574
49774
49973
50173
50372
50572
50772
50971
51171
51370
51570
51770
51969
52169
52368
52568
52768
52967
53167
53366
53566
53766
53965
54165
54365
54564
54764
54963
55163
55363
55562
55762
55961
56161
56361
56560
56760
56959
57159
57359
57558
57758
57957
58157
58357
58556
58756
58955
59155
59355
59554
59754
59953
60153
60353
60552
60752
60951
61151
61351
61550
61750
61949
62149
62349
62548
62748
62947
63147
63347
63546
63746
63945
64145
64345
64544
64744
64943
65143
65343
65542
65742
65942
66141
66341
66540
66740
66940
67139
67339
67538
67738
67938
68137
68337
68536
68736
68936
69135
69335
69534
69734
69934
70133
70333
70532
70732
70932
71131
71331
71530
71730
71930
72129
