rising_frame
299
498
697
896
1095
1294
1493
1691
1890
2089
2288
2487
2686
2885
3084
3283
3481
3680
3879
4078
4277
4476
4675
4874
5073
5271
5470
5669
5868
6067
6266
6465
6664
6863
7061
7260
7459
7658
7857
8056
8255
8454
8653
8851
9050
9249
9448
9647
9846
10045
10244
10443
10641
10840
11039
11238
11437
11636
11835
12034
12233
12431
12630
12829
13028
13227
13426
13625
13824
14023
14221
14420
14619
14818
15017
15216
15415
15614
15813
16011
16210
16409
16608
16807
17006
17205
17404
17603
17801
18000
18199
18398
18597
18796
18995
19194
19393
19591
19790
19989
20188
20387
20586
20785
20984
21183
21381
21580
21779
21978
22177
22376
22575
22774
22973
23171
23370
23569
23768
23967
24166
24365
24564
24763
24961
25160
25359
25558
25757
25956
26155
26354
26553
26751
26950
27149
27348
27547
27746
27945
28144
28343
28542
28740
28939
29138
29337
29536
29735
29934
30133
30332
30530
30729
30928
31127
31326
31525
31724
31923
32122
32320
32519
32718
32917
33116
33315
33514
33713
33912
34110
34309
34508
34707
34906
35105
35304
35503
35702
35900
36099
36298
36497
36696
36895
37094
37293
37492
37690
37889
38088
38287
38486
38685
38884
39083
39282
39480
39679
39878
40077
40276
40475
40674
40873
41072
41270
41469
41668
41867
42066
42265
42464
42663
42862
43060
43259
43458
43657
43856
44055
44254
44453
44652
44850
45049
45248
45447
45646
45845
46044
46243
46442
46640
46839
47038
47237
47436
47635
47834
48033
48232
48430
48629
48828
49027
49226
49425
49624
49823
50022
50220
50419
50618
50817
51016
51215
51414
51613
51812
52010
52209
52408
52607
52806
53005
53204
53403
53602
53800
53999
54198
54397
54596
54795
54994
55193
55392
55590
55789
55988
56187
56386
56585
56784
56983
57182
57380
57579
57778
57977
58176
58375
58574
58773
58972
59170
59369
59568
59767
59966
60165
60364
60563
60762
60960
61159
61358
61557
61756
61955
62154
62353
62552
62750
62949
63148
63347
63546
63745
63944
64143
64342
64540
64739
64938
65137
65336
65535
65734
65933
66132
66330
66529
66728
66927
67126
67325
67524
67723
67922
68121
68319
68518
68717
68916
69115
69314
69513
69712
69911
70109
70308
70507
70706
70905
71104
71303
71502
71701
