frame,x,y
319,95.0,180.6
320,92.0,182.0
321,90.4,182.5
322,88.8,183.0
323,87.2,183.5
324,85.6,184.0
325,84.0,184.5
326,82.4,185.0
327,80.8,185.5
328,79.2,186.0
329,77.6,186.5
330,76.0,187.0
331,76.0,187.0
332,76.0,187.0
333,76.0,187.0
334,76.0,187.0
335,76.0,187.0
336,76.0,187.0
337,76.0,187.0
338,76.0,187.0
339,76.0,187.0
340,76.0,187.0
341,76.0,187.0
342,76.0,187.0
343,76.0,187.0
344,76.0,187.0
345,76.0,187.0
346,76.0,187.0
347,76.0,187.0
348,76.0,187.0
349,76.0,187.0
350,76.0,187.0
351,76.0,187.0
352,76.0,187.0
353,76.0,187.0
354,76.0,187.0
355,76.0,187.0
356,76.0,187.0
357,76.0,187.0
358,76.0,187.0
359,76.0,187.0
360,76.0,187.0
361,76.0,187.0
362,76.0,187.0
363,76.0,187.0
364,76.0,187.0
365,76.0,187.0
366,76.0,187.0
367,76.0,187.0
368,76.0,187.0
369,76.0,187.0
370,76.0,187.0
371,77.2,186.2
372,78.4,185.4
373,79.6,184.6
374,80.8,183.8
375,82.0,183.0
376,83.2,182.2
377,84.4,181.4
378,85.6,180.6
379,86.8,179.8
380,88.0,179.0
381,88.0,179.0
382,88.0,179.0
383,88.0,179.0
384,88.0,179.0
385,88.0,179.0
386,88.0,179.0
387,88.0,179.0
388,88.0,179.0
389,88.0,179.0
390,88.0,179.0
391,88.3,180.5
392,88.6,182.0
393,88.9,183.5
394,89.2,185.0
395,89.5,186.5
396,89.8,188.0
397,90.1,189.5
398,90.4,191.0
399,90.7,192.5
400,91.0,194.0
401,91.0,194.0
402,91.0,194.0
403,91.0,194.0
404,91.0,194.0
405,91.0,194.0
406,91.0,194.0
407,91.0,194.0
408,91.0,194.0
409,91.0,194.0
410,91.0,194.0
411,91.0,194.0
412,91.0,194.0
413,91.0,194.0
414,91.0,194.0
415,91.0,194.0
416,91.0,194.0
417,91.0,194.0
418,91.0,194.0
419,91.0,194.0
420,91.0,194.0
421,91.0,194.0
422,91.0,194.0
423,91.0,194.0
424,91.0,194.0
425,91.0,194.0
426,91.0,194.0
427,91.0,194.0
428,91.0,194.0
429,91.0,194.0
430,91.0,194.0
431,92.3,193.4
432,93.6,192.8
433,94.9,192.2
434,96.2,191.6
435,97.5,191.0
436,98.8,190.4
437,100.1,189.8
438,101.4,189.2
439,102.7,188.6
440,104.0,188.0
441,104.0,188.0
442,104.0,188.0
443,104.0,188.0
444,104.0,188.0
445,104.0,188.0
446,104.0,188.0
447,104.0,188.0
448,104.0,188.0
449,104.0,188.0
450,104.0,188.0
451,104.0,188.0
452,104.0,188.0
453,104.0,188.0
454,104.0,188.0
455,104.0,188.0
456,104.0,188.0
457,104.0,188.0
458,104.0,188.0
459,104.0,188.0
460,104.0,188.0
461,104.0,188.0
462,104.0,188.0
463,104.0,188.0
464,104.0,188.0
465,104.0,188.0
466,104.0,188.0
467,104.0,188.0
468,104.0,188.0
469,104.0,188.0
470,104.0,188.0
471,105.4,187.8
472,106.8,187.6
473,108.2,187.4
474,109.6,187.2
475,111.0,187.0
476,112.4,186.8
477,113.8,186.6
478,115.2,186.4
479,116.6,186.2
480,118.0,186.0
481,119.6,185.0
482,121.2,184.0
483,122.8,183.0
484,124.4,182.0
485,126.0,181.0
486,127.6,180.0
487,129.2,179.0
488,130.8,178.0
489,132.4,177.0
490,134.0,176.0
491,134.0,176.0
492,134.0,176.0
493,134.0,176.0
494,134.0,176.0
495,134.0,176.0
496,134.0,176.0
497,134.0,176.0
498,134.0,176.0
499,134.0,176.0
500,134.0,176.0
501,134.0,176.0
502,134.0,176.0
503,134.0,176.0
504,134.0,176.0
505,134.0,176.0
506,134.0,176.0
507,134.0,176.0
508,134.0,176.0
509,134.0,176.0
510,134.0,176.0
511,134.0,176.0
512,134.0,176.0
513,134.0,176.0
514,134.0,176.0
515,134.0,176.0
516,134.0,176.0
517,134.0,176.0
518,134.0,176.0
519,134.0,176.0
520,134.0,176.0
521,134.0,176.0
522,134.0,176.0
523,134.0,176.0
524,134.0,176.0
525,134.0,176.0
526,134.0,176.0
527,134.0,176.0
528,134.0,176.0
529,134.0,176.0
530,134.0,176.0
531,134.0,176.0
532,134.0,176.0
533,134.0,176.0
534,134.0,176.0
535,134.0,176.0
536,134.0,176.0
537,134.0,176.0
538,134.0,176.0
539,134.0,176.0
540,134.0,176.0
541,134.0,176.0
542,134.0,176.0
543,134.0,176.0
544,134.0,176.0
545,134.0,176.0
546,134.0,176.0
547,134.0,176.0
548,134.0,176.0
549,134.0,176.0
550,134.0,176.0
551,135.4,175.8
552,136.8,175.6
553,138.2,175.4
554,139.6,175.2
555,141.0,175.0
556,142.4,174.8
557,143.8,174.6
558,145.2,174.4
559,146.6,174.2
560,148.0,174.0
561,148.0,174.0
562,148.0,174.0
563,148.0,174.0
564,148.0,174.0
565,148.0,174.0
566,148.0,174.0
567,148.0,174.0
568,148.0,174.0
569,148.0,174.0
570,148.0,174.0
571,148.0,174.0
572,148.0,174.0
573,148.0,174.0
574,148.0,174.0
575,148.0,174.0
576,148.0,174.0
577,148.0,174.0
578,148.0,174.0
579,148.0,174.0
580,148.0,174.0
581,148.0,174.0
582,148.0,174.0
583,148.0,174.0
584,148.0,174.0
585,148.0,174.0
586,148.0,174.0
587,148.0,174.0
588,148.0,174.0
589,148.0,174.0
590,148.0,174.0
591,148.0,174.0
592,148.0,174.0
593,148.0,174.0
594,148.0,174.0
595,148.0,174.0
596,148.0,174.0
597,148.0,174.0
598,148.0,174.0
599,148.0,174.0
600,148.0,174.0
601,148.8,172.8
602,149.6,171.6
603,150.4,170.4
604,151.2,169.2
605,152.0,168.0
606,152.8,166.8
607,153.6,165.6
608,154.4,164.4
609,155.2,163.2
610,156.0,162.0
611,156.0,162.0
612,156.0,162.0
613,156.0,162.0
614,156.0,162.0
615,156.0,162.0
616,156.0,162.0
617,156.0,162.0
618,156.0,162.0
619,156.0,162.0
620,156.0,162.0
621,156.0,162.0
622,156.0,162.0
623,156.0,162.0
624,156.0,162.0
625,156.0,162.0
626,156.0,162.0
627,156.0,162.0
628,156.0,162.0
629,156.0,162.0
630,156.0,162.0
631,156.0,162.0
632,156.0,162.0
633,156.0,162.0
634,156.0,162.0
635,156.0,162.0
636,156.0,162.0
637,156.0,162.0
638,156.0,162.0
639,156.0,162.0
640,156.0,162.0
641,156.0,162.0
642,156.0,162.0
643,156.0,162.0
644,156.0,162.0
645,156.0,162.0
646,156.0,162.0
647,156.0,162.0
648,156.0,162.0
649,156.0,162.0
650,156.0,162.0
651,156.0,162.0
652,156.0,162.0
653,156.0,162.0
654,156.0,162.0
655,156.0,162.0
656,156.0,162.0
657,156.0,162.0
658,156.0,162.0
659,156.0,162.0
660,156.0,162.0
661,157.4,161.8
662,158.8,161.6
663,160.2,161.4
664,161.6,161.2
665,163.0,161.0
666,164.4,160.8
667,165.8,160.6
668,167.2,160.4
669,168.6,160.2
670,170.0,160.0
671,170.0,160.0
672,170.0,160.0
673,170.0,160.0
674,170.0,160.0
675,170.0,160.0
676,170.0,160.0
677,170.0,160.0
678,170.0,160.0
679,170.0,160.0
680,170.0,160.0
681,171.0,158.5
682,172.0,157.0
683,173.0,155.5
684,174.0,154.0
685,175.0,152.5
686,176.0,151.0
687,177.0,149.5
688,178.0,148.0
689,179.0,146.5
690,180.0,145.0
691,179.1,143.8
692,178.2,142.6
693,177.3,141.4
694,176.4,140.2
695,175.5,139.0
696,174.6,137.8
697,173.7,136.6
698,172.8,135.4
699,171.9,134.2
700,171.0,133.0
701,171.0,133.0
702,171.0,133.0
703,171.0,133.0
704,171.0,133.0
705,171.0,133.0
706,171.0,133.0
707,171.0,133.0
708,171.0,133.0
709,171.0,133.0
710,171.0,133.0
711,171.0,133.0
712,171.0,133.0
713,171.0,133.0
714,171.0,133.0
715,171.0,133.0
716,171.0,133.0
717,171.0,133.0
718,171.0,133.0
719,171.0,133.0
720,171.0,133.0
721,171.0,133.0
722,171.0,133.0
723,171.0,133.0
724,171.0,133.0
725,171.0,133.0
726,171.0,133.0
727,171.0,133.0
728,171.0,133.0
729,171.0,133.0
730,171.0,133.0
731,169.7,132.5
732,168.4,132.0
733,167.1,131.5
734,165.8,131.0
735,164.5,130.5
736,163.2,130.0
737,161.9,129.5
738,160.6,129.0
739,159.3,128.5
740,158.0,128.0
741,158.0,128.0
742,158.0,128.0
743,158.0,128.0
744,158.0,128.0
745,158.0,128.0
746,158.0,128.0
747,158.0,128.0
748,158.0,128.0
749,158.0,128.0
750,158.0,128.0
751,158.0,128.0
752,158.0,128.0
753,158.0,128.0
754,158.0,128.0
755,158.0,128.0
756,158.0,128.0
757,158.0,128.0
758,158.0,128.0
759,158.0,128.0
760,158.0,128.0
761,158.0,128.0
762,158.0,128.0
763,158.0,128.0
764,158.0,128.0
765,158.0,128.0
766,158.0,128.0
767,158.0,128.0
768,158.0,128.0
769,158.0,128.0
770,158.0,128.0
771,159.0,128.6
772,160.0,129.2
773,161.0,129.8
774,162.0,130.4
775,163.0,131.0
776,164.0,131.6
777,165.0,132.2
778,166.0,132.8
779,167.0,133.4
780,168.0,134.0
781,168.0,134.0
782,168.0,134.0
783,168.0,134.0
784,168.0,134.0
785,168.0,134.0
786,168.0,134.0
787,168.0,134.0
788,168.0,134.0
789,168.0,134.0
790,168.0,134.0
791,168.0,134.0
792,168.0,134.0
793,168.0,134.0
794,168.0,134.0
795,168.0,134.0
796,168.0,134.0
797,168.0,134.0
798,168.0,134.0
799,168.0,134.0
800,168.0,134.0
801,168.0,134.0
802,168.0,134.0
803,168.0,134.0
804,168.0,134.0
805,168.0,134.0
806,168.0,134.0
807,168.0,134.0
808,168.0,134.0
809,168.0,134.0
810,168.0,134.0
811,168.0,134.0
812,168.0,134.0
813,168.0,134.0
814,168.0,134.0
815,168.0,134.0
816,168.0,134.0
817,168.0,134.0
818,168.0,134.0
819,168.0,134.0
820,168.0,134.0
821,168.5,132.3
822,169.0,130.6
823,169.5,128.9
824,170.0,127.2
825,170.5,125.5
826,171.0,123.8
827,171.5,122.1
828,172.0,120.4
829,172.5,118.7
830,173.0,117.0
831,172.7,115.8
832,172.4,114.6
833,172.1,113.4
834,171.8,112.2
835,171.5,111.0
836,171.2,109.8
837,170.9,108.6
838,170.6,107.4
839,170.3,106.2
840,170.0,105.0
841,170.0,105.0
842,170.0,105.0
843,170.0,105.0
844,170.0,105.0
845,170.0,105.0
846,170.0,105.0
847,170.0,105.0
848,170.0,105.0
849,170.0,105.0
850,170.0,105.0
851,170.0,105.0
852,170.0,105.0
853,170.0,105.0
854,170.0,105.0
855,170.0,105.0
856,170.0,105.0
857,170.0,105.0
858,170.0,105.0
859,170.0,105.0
860,170.0,105.0
861,170.0,105.0
862,170.0,105.0
863,170.0,105.0
864,170.0,105.0
865,170.0,105.0
866,170.0,105.0
867,170.0,105.0
868,170.0,105.0
869,170.0,105.0
870,170.0,105.0
871,170.0,105.0
872,170.0,105.0
873,170.0,105.0
874,170.0,105.0
875,170.0,105.0
876,170.0,105.0
877,170.0,105.0
878,170.0,105.0
879,170.0,105.0
880,170.0,105.0
881,170.0,105.0
882,170.0,105.0
883,170.0,105.0
884,170.0,105.0
885,170.0,105.0
886,170.0,105.0
887,170.0,105.0
888,170.0,105.0
889,170.0,105.0
890,170.0,105.0
891,170.0,105.0
892,170.0,105.0
893,170.0,105.0
894,170.0,105.0
895,170.0,105.0
896,170.0,105.0
897,170.0,105.0
898,170.0,105.0
899,170.0,105.0
900,170.0,105.0
901,170.0,105.0
902,170.0,105.0
903,170.0,105.0
904,170.0,105.0
905,170.0,105.0
906,170.0,105.0
907,170.0,105.0
908,170.0,105.0
909,170.0,105.0
910,170.0,105.0
911,170.0,105.0
912,170.0,105.0
913,170.0,105.0
914,170.0,105.0
915,170.0,105.0
916,170.0,105.0
917,170.0,105.0
918,170.0,105.0
919,170.0,105.0
920,170.0,105.0
921,170.0,105.0
922,170.0,105.0
923,170.0,105.0
924,170.0,105.0
925,170.0,105.0
926,170.0,105.0
927,170.0,105.0
928,170.0,105.0
929,170.0,105.0
930,170.0,105.0
931,172.0,105.4
932,174.0,105.8
933,176.0,106.2
934,178.0,106.6
935,180.0,107.0
936,182.0,107.4
937,184.0,107.8
938,186.0,108.2
939,188.0,108.6
940,190.0,109.0
941,191.7,108.2
942,193.4,107.4
943,195.1,106.6
944,196.8,105.8
945,198.5,105.0
946,200.2,104.2
947,201.9,103.4
948,203.6,102.6
949,205.3,101.8
950,207.0,101.0
951,207.0,101.0
952,207.0,101.0
953,207.0,101.0
954,207.0,101.0
955,207.0,101.0
956,207.0,101.0
957,207.0,101.0
958,207.0,101.0
959,207.0,101.0
960,207.0,101.0
961,207.0,101.0
962,207.0,101.0
963,207.0,101.0
964,207.0,101.0
965,207.0,101.0
966,207.0,101.0
967,207.0,101.0
968,207.0,101.0
969,207.0,101.0
970,207.0,101.0
971,207.0,101.0
972,207.0,101.0
973,207.0,101.0
974,207.0,101.0
975,207.0,101.0
976,207.0,101.0
977,207.0,101.0
978,207.0,101.0
979,207.0,101.0
980,207.0,101.0
981,207.0,101.0
982,207.0,101.0
983,207.0,101.0
984,207.0,101.0
985,207.0,101.0
986,207.0,101.0
987,207.0,101.0
988,207.0,101.0
989,207.0,101.0
990,207.0,101.0
991,205.4,101.9
992,203.8,102.8
993,202.2,103.7
994,200.6,104.6
995,199.0,105.5
996,197.4,106.4
997,195.8,107.3
998,194.2,108.2
999,192.6,109.1
1000,191.0,110.0
1001,189.7,109.6
1002,188.4,109.2
1003,187.1,108.8
1004,185.8,108.4
1005,184.5,108.0
1006,183.2,107.6
1007,181.9,107.2
1008,180.6,106.8
1009,179.3,106.4
1010,178.0,106.0
1011,178.0,106.0
1012,178.0,106.0
1013,178.0,106.0
1014,178.0,106.0
1015,178.0,106.0
1016,178.0,106.0
1017,178.0,106.0
1018,178.0,106.0
1019,178.0,106.0
1020,178.0,106.0
1021,178.0,106.0
1022,178.0,106.0
1023,178.0,106.0
1024,178.0,106.0
1025,178.0,106.0
1026,178.0,106.0
1027,178.0,106.0
1028,178.0,106.0
1029,178.0,106.0
1030,178.0,106.0
1031,178.0,106.0
1032,178.0,106.0
1033,178.0,106.0
1034,178.0,106.0
1035,178.0,106.0
1036,178.0,106.0
1037,178.0,106.0
1038,178.0,106.0
1039,178.0,106.0
1040,178.0,106.0
1041,178.0,106.0
1042,178.0,106.0
1043,178.0,106.0
1044,178.0,106.0
1045,178.0,106.0
1046,178.0,106.0
1047,178.0,106.0
1048,178.0,106.0
1049,178.0,106.0
1050,178.0,106.0
1051,176.8,106.1
1052,175.6,106.2
1053,174.4,106.3
1054,173.2,106.4
1055,172.0,106.5
1056,170.8,106.6
1057,169.6,106.7
1058,168.4,106.8
1059,167.2,106.9
1060,166.0,107.0
1061,166.0,107.0
1062,166.0,107.0
1063,166.0,107.0
1064,166.0,107.0
1065,166.0,107.0
1066,166.0,107.0
1067,166.0,107.0
1068,166.0,107.0
1069,166.0,107.0
1070,166.0,107.0
1071,166.0,107.0
1072,166.0,107.0
1073,166.0,107.0
1074,166.0,107.0
1075,166.0,107.0
1076,166.0,107.0
1077,166.0,107.0
1078,166.0,107.0
1079,166.0,107.0
1080,166.0,107.0
1081,166.0,107.0
1082,166.0,107.0
1083,166.0,107.0
1084,166.0,107.0
1085,166.0,107.0
1086,166.0,107.0
1087,166.0,107.0
1088,166.0,107.0
1089,166.0,107.0
1090,166.0,107.0
1091,166.0,107.0
1092,166.0,107.0
1093,166.0,107.0
1094,166.0,107.0
1095,166.0,107.0
1096,166.0,107.0
1097,166.0,107.0
1098,166.0,107.0
1099,166.0,107.0
1100,166.0,107.0
1101,166.0,107.0
1102,166.0,107.0
1103,166.0,107.0
1104,166.0,107.0
1105,166.0,107.0
1106,166.0,107.0
1107,166.0,107.0
1108,166.0,107.0
1109,166.0,107.0
1110,166.0,107.0
1111,166.0,107.0
1112,166.0,107.0
1113,166.0,107.0
1114,166.0,107.0
1115,166.0,107.0
1116,166.0,107.0
1117,166.0,107.0
1118,166.0,107.0
1119,166.0,107.0
1120,166.0,107.0
1121,166.0,107.0
1122,166.0,107.0
1123,166.0,107.0
1124,166.0,107.0
1125,166.0,107.0
1126,166.0,107.0
1127,166.0,107.0
1128,166.0,107.0
1129,166.0,107.0
1130,166.0,107.0
1131,166.0,107.0
1132,166.0,107.0
1133,166.0,107.0
1134,166.0,107.0
1135,166.0,107.0
1136,166.0,107.0
1137,166.0,107.0
1138,166.0,107.0
1139,166.0,107.0
1140,166.0,107.0
1141,166.0,107.0
1142,166.0,107.0
1143,166.0,107.0
1144,166.0,107.0
1145,166.0,107.0
1146,166.0,107.0
1147,166.0,107.0
1148,166.0,107.0
1149,166.0,107.0
1150,166.0,107.0
1151,166.0,107.0
1152,166.0,107.0
1153,166.0,107.0
1154,166.0,107.0
1155,166.0,107.0
1156,166.0,107.0
1157,166.0,107.0
1158,166.0,107.0
1159,166.0,107.0
1160,166.0,107.0
1161,167.3,106.8
1162,168.6,106.6
1163,169.9,106.4
1164,171.2,106.2
1165,172.5,106.0
1166,173.8,105.8
1167,175.1,105.6
1168,176.4,105.4
1169,177.7,105.2
1170,179.0,105.0
1171,179.0,105.0
1172,179.0,105.0
1173,179.0,105.0
1174,179.0,105.0
1175,179.0,105.0
1176,179.0,105.0
1177,179.0,105.0
1178,179.0,105.0
1179,179.0,105.0
1180,179.0,105.0
1181,179.0,105.0
1182,179.0,105.0
1183,179.0,105.0
1184,179.0,105.0
1185,179.0,105.0
1186,179.0,105.0
1187,179.0,105.0
1188,179.0,105.0
1189,179.0,105.0
1190,179.0,105.0
1191,179.0,105.0
1192,179.0,105.0
1193,179.0,105.0
1194,179.0,105.0
1195,179.0,105.0
1196,179.0,105.0
1197,179.0,105.0
1198,179.0,105.0
1199,179.0,105.0
1200,179.0,105.0
1201,179.0,105.0
1202,179.0,105.0
1203,179.0,105.0
1204,179.0,105.0
1205,179.0,105.0
1206,179.0,105.0
1207,179.0,105.0
1208,179.0,105.0
1209,179.0,105.0
1210,179.0,105.0
1211,179.0,105.0
1212,179.0,105.0
1213,179.0,105.0
1214,179.0,105.0
1215,179.0,105.0
1216,179.0,105.0
1217,179.0,105.0
1218,179.0,105.0
1219,179.0,105.0
1220,179.0,105.0
1221,179.0,105.0
1222,179.0,105.0
1223,179.0,105.0
1224,179.0,105.0
1225,179.0,105.0
1226,179.0,105.0
1227,179.0,105.0
1228,179.0,105.0
1229,179.0,105.0
1230,179.0,105.0
1231,179.0,105.0
1232,179.0,105.0
1233,179.0,105.0
1234,179.0,105.0
1235,179.0,105.0
1236,179.0,105.0
1237,179.0,105.0
1238,179.0,105.0
1239,179.0,105.0
1240,179.0,105.0
1241,179.0,105.0
1242,179.0,105.0
1243,179.0,105.0
1244,179.0,105.0
1245,179.0,105.0
1246,179.0,105.0
1247,179.0,105.0
1248,179.0,105.0
1249,179.0,105.0
1250,179.0,105.0
1251,179.0,105.0
1252,179.0,105.0
1253,179.0,105.0
1254,179.0,105.0
1255,179.0,105.0
1256,179.0,105.0
1257,179.0,105.0
1258,179.0,105.0
1259,179.0,105.0
1260,179.0,105.0
1261,179.0,105.0
1262,179.0,105.0
1263,179.0,105.0
1264,179.0,105.0
1265,179.0,105.0
1266,179.0,105.0
1267,179.0,105.0
1268,179.0,105.0
1269,179.0,105.0
1270,179.0,105.0
1271,179.0,105.0
1272,179.0,105.0
1273,179.0,105.0
1274,179.0,105.0
1275,179.0,105.0
1276,179.0,105.0
1277,179.0,105.0
1278,179.0,105.0
1279,179.0,105.0
1280,179.0,105.0
1281,179.0,105.0
1282,179.0,105.0
1283,179.0,105.0
1284,179.0,105.0
1285,179.0,105.0
1286,179.0,105.0
1287,179.0,105.0
1288,179.0,105.0
1289,179.0,105.0
1290,179.0,105.0
1291,179.0,105.0
1292,179.0,105.0
1293,179.0,105.0
1294,179.0,105.0
1295,179.0,105.0
1296,179.0,105.0
1297,179.0,105.0
1298,179.0,105.0
1299,179.0,105.0
1300,179.0,105.0
1301,179.0,105.0
1302,179.0,105.0
1303,179.0,105.0
1304,179.0,105.0
1305,179.0,105.0
1306,179.0,105.0
1307,179.0,105.0
1308,179.0,105.0
1309,179.0,105.0
1310,179.0,105.0
1311,179.6,105.6
1312,180.2,106.2
1313,180.8,106.8
1314,181.4,107.4
1315,182.0,108.0
1316,182.6,108.6
1317,183.2,109.2
1318,183.8,109.8
1319,184.4,110.4
1320,185.0,111.0
1321,185.0,111.0
1322,185.0,111.0
1323,185.0,111.0
1324,185.0,111.0
1325,185.0,111.0
1326,185.0,111.0
1327,185.0,111.0
1328,185.0,111.0
1329,185.0,111.0
1330,185.0,111.0
1331,185.0,111.0
1332,185.0,111.0
1333,185.0,111.0
1334,185.0,111.0
1335,185.0,111.0
1336,185.0,111.0
1337,185.0,111.0
1338,185.0,111.0
1339,185.0,111.0
1340,185.0,111.0
1341,185.0,111.0
1342,185.0,111.0
1343,185.0,111.0
1344,185.0,111.0
1345,185.0,111.0
1346,185.0,111.0
1347,185.0,111.0
1348,185.0,111.0
1349,185.0,111.0
1350,185.0,111.0
1351,185.0,111.0
1352,185.0,111.0
1353,185.0,111.0
1354,185.0,111.0
1355,185.0,111.0
1356,185.0,111.0
1357,185.0,111.0
1358,185.0,111.0
1359,185.0,111.0
1360,185.0,111.0
