rising_frame
320
520
719
919
1119
1318
1518
1717
1917
2117
2316
2516
2715
2915
3115
3314
3514
3713
3913
4113
4312
4512
4712
4911
5111
5310
5510
5710
5909
6109
6308
6508
6708
6907
7107
7306
7506
7706
7905
8105
8304
8504
8704
8903
9103
9302
9502
9702
9901
10101
10300
10500
10700
10899
11099
11298
11498
11698
11897
12097
12296
12496
12696
12895
13095
13294
13494
13694
13893
14093
14292
14492
14692
14891
15091
15290
15490
15690
15889
16089
16289
16488
16688
16887
17087
17287
17486
17686
17885
18085
18285
18484
18684
18883
19083
19283
19482
19682
19881
20081
20281
20480
20680
20879
21079
21279
21478
21678
21877
22077
22277
22476
22676
22875
23075
23275
23474
23674
23873
24073
24273
24472
24672
24871
25071
25271
25470
25670
25869
26069
26269
26468
26668
26867
27067
27267
27466
27666
27866
28065
28265
28464
28664
28864
29063
29263
29462
29662
29862
30061
30261
30460
30660
30860
31059
31259
31458
31658
31858
32057
32257
32456
32656
32856
33055
33255
33454
33654
33854
34053
34253
34452
34652
34852
35051
35251
35450
35650
35850
36049
