frame,x,y
213,38.0,118.0
214,38.0,118.0
215,38.0,118.0
216,38.0,118.0
217,38.0,118.0
218,38.0,118.0
219,38.0,118.0
220,38.0,118.0
221,38.0,118.0
222,38.0,118.0
223,38.0,118.0
224,38.0,118.0
225,38.0,118.0
226,38.0,118.0
227,38.0,118.0
228,38.0,118.0
229,38.0,118.0
230,38.0,118.0
231,38.0,118.0
232,38.0,118.0
233,38.0,118.0
234,38.0,118.0
235,38.0,118.0
236,38.0,118.0
237,38.0,118.0
238,38.0,118.0
239,38.0,118.0
240,38.0,118.0
241,38.0,118.0
242,38.0,118.0
243,38.0,118.0
244,38.0,118.0
245,38.0,118.0
246,38.0,118.0
247,38.0,118.0
248,38.0,118.0
249,38.0,118.0
250,38.0,118.0
251,38.0,118.0
252,38.0,118.0
253,38.0,118.0
254,38.0,118.0
255,38.0,118.0
256,38.0,118.0
257,38.0,118.0
258,38.0,118.0
259,38.0,118.0
260,38.0,118.0
261,38.0,118.0
262,38.0,118.0
263,38.0,118.0
264,38.0,118.0
265,38.0,118.0
266,38.0,118.0
267,38.0,118.0
268,38.0,118.0
269,38.0,118.0
270,38.0,118.0
271,38.0,118.0
272,38.0,118.0
273,38.0,118.0
274,38.0,118.0
275,38.0,118.0
276,38.0,118.0
277,38.0,118.0
278,38.0,118.0
279,38.0,118.0
280,38.0,118.0
281,38.0,118.0
282,38.0,118.0
283,38.0,118.0
284,38.0,118.0
285,38.0,118.0
286,38.0,118.0
287,38.0,118.0
288,38.0,118.0
289,38.0,118.0
290,38.0,118.0
291,38.0,118.0
292,38.0,118.0
293,38.0,118.0
294,38.0,118.0
295,38.0,118.0
296,38.0,118.0
297,38.0,118.0
298,38.0,118.0
299,38.0,118.0
300,38.0,118.0
301,38.0,118.0
302,38.0,118.0
303,38.0,118.0
304,38.0,118.0
305,38.0,118.0
306,38.0,118.0
307,38.0,118.0
308,38.0,118.0
309,38.0,118.0
310,38.0,118.0
311,38.0,118.0
312,38.0,118.0
313,38.0,118.0
314,38.0,118.0
315,38.0,118.0
316,38.0,118.0
317,38.0,118.0
318,38.0,118.0
319,38.0,118.0
320,38.0,118.0
321,38.0,118.0
322,38.0,118.0
323,38.0,118.0
324,38.0,118.0
325,38.0,118.0
326,38.0,118.0
327,38.0,118.0
328,38.0,118.0
329,38.0,118.0
330,38.0,118.0
331,38.0,118.0
332,38.0,118.0
333,38.0,118.0
334,38.0,118.0
335,38.0,118.0
336,38.0,118.0
337,38.0,118.0
338,38.0,118.0
339,38.0,118.0
340,38.0,118.0
341,38.0,118.0
342,38.0,118.0
343,38.0,118.0
344,38.0,118.0
345,38.0,118.0
346,38.0,118.0
347,38.0,118.0
348,38.0,118.0
349,38.0,118.0
350,38.0,118.0
351,38.0,118.0
352,38.0,118.0
353,38.0,118.0
354,38.0,118.0
355,38.0,118.0
356,38.0,118.0
357,38.0,118.0
358,38.0,118.0
359,38.0,118.0
360,38.0,118.0
361,38.0,118.0
362,38.0,118.0
363,38.0,118.0
364,38.0,118.0
365,38.0,118.0
366,38.0,118.0
367,38.0,118.0
368,38.0,118.0
369,38.0,118.0
370,38.0,118.0
371,38.0,118.0
372,38.0,118.0
373,38.0,118.0
374,38.0,118.0
375,38.0,118.0
376,38.0,118.0
377,38.0,118.0
378,38.0,118.0
379,38.0,118.0
380,38.0,118.0
381,38.0,118.0
382,38.0,118.0
383,38.0,118.0
384,38.0,118.0
385,38.0,118.0
386,38.0,118.0
387,38.0,118.0
388,38.0,118.0
389,38.0,118.0
390,38.0,118.0
391,38.0,118.0
392,38.0,118.0
393,38.0,118.0
394,38.0,118.0
395,38.0,118.0
396,38.0,118.0
397,38.0,118.0
398,38.0,118.0
399,38.0,118.0
400,38.0,118.0
401,38.0,118.0
402,38.0,118.0
403,38.0,118.0
404,38.0,118.0
405,38.0,118.0
406,38.0,118.0
407,38.0,118.0
408,38.0,118.0
409,38.0,118.0
410,38.0,118.0
411,38.0,118.0
412,38.0,118.0
413,38.0,118.0
414,38.0,118.0
415,38.0,118.0
416,38.0,118.0
417,38.0,118.0
418,38.0,118.0
419,38.0,118.0
420,38.0,118.0
421,38.0,118.0
422,38.0,118.0
423,38.0,118.0
424,38.0,118.0
425,38.0,118.0
426,38.0,118.0
427,38.0,118.0
428,38.0,118.0
429,38.0,118.0
430,38.0,118.0
431,38.0,118.0
432,38.0,118.0
433,38.0,118.0
434,38.0,118.0
435,38.0,118.0
436,38.0,118.0
437,38.0,118.0
438,38.0,118.0
439,38.0,118.0
440,38.0,118.0
441,38.0,118.0
442,38.0,118.0
443,38.0,118.0
444,38.0,118.0
445,38.0,118.0
446,38.0,118.0
447,38.0,118.0
448,38.0,118.0
449,38.0,118.0
450,38.0,118.0
451,38.0,118.0
452,38.0,118.0
453,38.0,118.0
454,38.0,118.0
455,38.0,118.0
456,38.0,118.0
457,38.0,118.0
458,38.0,118.0
459,38.0,118.0
460,38.0,118.0
461,38.0,118.0
462,38.0,118.0
463,38.0,118.0
464,38.0,118.0
465,38.0,118.0
466,38.0,118.0
467,38.0,118.0
468,38.0,118.0
469,38.0,118.0
470,38.0,118.0
471,38.0,118.0
472,38.0,118.0
473,38.0,118.0
474,38.0,118.0
475,38.0,118.0
476,38.0,118.0
477,38.0,118.0
478,38.0,118.0
479,38.0,118.0
480,38.0,118.0
481,38.0,118.0
482,38.0,118.0
483,38.0,118.0
484,38.0,118.0
485,38.0,118.0
486,38.0,118.0
487,38.0,118.0
488,38.0,118.0
489,38.0,118.0
490,38.0,118.0
491,38.0,118.0
492,38.0,118.0
493,38.0,118.0
494,38.0,118.0
495,38.0,118.0
496,38.0,118.0
497,38.0,118.0
498,38.0,118.0
499,38.0,118.0
500,38.0,118.0
501,38.0,118.0
502,38.0,118.0
503,38.0,118.0
504,38.0,118.0
505,38.0,118.0
506,38.0,118.0
507,38.0,118.0
508,38.0,118.0
509,38.0,118.0
510,38.0,118.0
511,38.0,118.0
512,38.0,118.0
513,38.0,118.0
514,38.0,118.0
515,38.0,118.0
516,38.0,118.0
517,38.0,118.0
518,38.0,118.0
519,38.0,118.0
520,38.0,118.0
521,38.0,118.0
522,38.0,118.0
523,38.0,118.0
524,38.0,118.0
525,38.0,118.0
526,38.0,118.0
527,38.0,118.0
528,38.0,118.0
529,38.0,118.0
530,38.0,118.0
531,38.0,118.0
532,38.0,118.0
533,38.0,118.0
534,38.0,118.0
535,38.0,118.0
536,38.0,118.0
537,38.0,118.0
538,38.0,118.0
539,38.0,118.0
540,38.0,118.0
541,38.0,118.0
542,38.0,118.0
543,38.0,118.0
544,38.0,118.0
545,38.0,118.0
546,38.0,118.0
547,38.0,118.0
548,38.0,118.0
549,38.0,118.0
550,38.0,118.0
551,38.0,118.0
552,38.0,118.0
553,38.0,118.0
554,38.0,118.0
555,38.0,118.0
556,38.0,118.0
557,38.0,118.0
558,38.0,118.0
559,38.0,118.0
560,38.0,118.0
561,38.0,118.0
562,38.0,118.0
563,38.0,118.0
564,38.0,118.0
565,38.0,118.0
566,38.0,118.0
567,38.0,118.0
568,38.0,118.0
569,38.0,118.0
570,38.0,118.0
571,38.0,118.0
572,38.0,118.0
573,38.0,118.0
574,38.0,118.0
575,38.0,118.0
576,38.0,118.0
577,38.0,118.0
578,38.0,118.0
579,38.0,118.0
580,38.0,118.0
581,38.0,118.0
582,38.0,118.0
583,38.0,118.0
584,38.0,118.0
585,38.0,118.0
586,38.0,118.0
587,38.0,118.0
588,38.0,118.0
589,38.0,118.0
590,38.0,118.0
591,38.0,118.0
592,38.0,118.0
593,38.0,118.0
594,38.0,118.0
595,38.0,118.0
596,38.0,118.0
597,38.0,118.0
598,38.0,118.0
599,38.0,118.0
600,38.0,118.0
601,38.0,118.0
602,38.0,118.0
603,38.0,118.0
604,38.0,118.0
605,38.0,118.0
606,38.0,118.0
607,38.0,118.0
608,38.0,118.0
609,38.0,118.0
610,38.0,118.0
611,38.0,118.0
612,38.0,118.0
613,38.0,118.0
614,38.0,118.0
615,38.0,118.0
616,38.0,118.0
617,38.0,118.0
618,38.0,118.0
619,38.0,118.0
620,38.0,118.0
621,38.0,118.0
622,38.0,118.0
623,38.0,118.0
624,38.0,118.0
625,38.0,118.0
626,38.0,118.0
627,38.0,118.0
628,38.0,118.0
629,38.0,118.0
630,38.0,118.0
631,38.0,118.0
632,38.0,118.0
633,38.0,118.0
634,38.0,118.0
635,38.0,118.0
636,38.0,118.0
637,38.0,118.0
638,38.0,118.0
639,38.0,118.0
640,38.0,118.0
641,38.0,118.0
642,38.0,118.0
643,38.0,118.0
644,38.0,118.0
645,38.0,118.0
646,38.0,118.0
647,38.0,118.0
648,38.0,118.0
649,38.0,118.0
650,38.0,118.0
651,38.0,118.0
652,38.0,118.0
653,38.0,118.0
654,38.0,118.0
655,38.0,118.0
656,38.0,118.0
657,38.0,118.0
658,38.0,118.0
659,38.0,118.0
660,38.0,118.0
661,38.0,118.0
662,38.0,118.0
663,38.0,118.0
664,38.0,118.0
665,38.0,118.0
666,38.0,118.0
667,38.0,118.0
668,38.0,118.0
669,38.0,118.0
670,38.0,118.0
671,38.0,118.0
672,38.0,118.0
673,38.0,118.0
674,38.0,118.0
675,38.0,118.0
676,38.0,118.0
677,38.0,118.0
678,38.0,118.0
679,38.0,118.0
680,38.0,118.0
681,38.0,118.0
682,38.0,118.0
683,38.0,118.0
684,38.0,118.0
685,38.0,118.0
686,38.0,118.0
687,38.0,118.0
688,38.0,118.0
689,38.0,118.0
690,38.0,118.0
691,39.5,120.6
692,41.0,123.2
693,42.5,125.8
694,44.0,128.4
695,45.5,131.0
696,47.0,133.6
697,48.5,136.2
698,50.0,138.8
699,51.5,141.4
700,53.0,144.0
701,55.3,151.1
702,57.6,158.2
703,59.9,165.3
704,62.2,172.4
705,64.5,179.5
706,66.8,186.6
707,69.1,193.7
708,71.4,200.8
709,73.7,207.9
710,76.0,215.0
711,79.0,216.6
712,82.0,218.2
713,85.0,219.8
714,88.0,221.4
715,91.0,223.0
716,94.0,224.6
717,97.0,226.2
718,100.0,227.8
719,103.0,229.4
720,106.0,231.0
721,106.0,231.0
722,106.0,231.0
723,106.0,231.0
724,106.0,231.0
725,106.0,231.0
726,106.0,231.0
727,106.0,231.0
728,106.0,231.0
729,106.0,231.0
730,106.0,231.0
731,106.0,231.0
732,106.0,231.0
733,106.0,231.0
734,106.0,231.0
735,106.0,231.0
736,106.0,231.0
737,106.0,231.0
738,106.0,231.0
739,106.0,231.0
740,106.0,231.0
741,106.0,231.0
742,106.0,231.0
743,106.0,231.0
744,106.0,231.0
745,106.0,231.0
746,106.0,231.0
747,106.0,231.0
748,106.0,231.0
749,106.0,231.0
750,106.0,231.0
751,106.0,231.0
752,106.0,231.0
753,106.0,231.0
754,106.0,231.0
755,106.0,231.0
756,106.0,231.0
757,106.0,231.0
758,106.0,231.0
759,106.0,231.0
760,106.0,231.0
761,106.0,231.0
762,106.0,231.0
763,106.0,231.0
764,106.0,231.0
765,106.0,231.0
766,106.0,231.0
767,106.0,231.0
768,106.0,231.0
769,106.0,231.0
770,106.0,231.0
771,106.0,231.0
772,106.0,231.0
773,106.0,231.0
774,106.0,231.0
775,106.0,231.0
776,106.0,231.0
777,106.0,231.0
778,106.0,231.0
779,106.0,231.0
780,106.0,231.0
781,106.0,231.0
782,106.0,231.0
783,106.0,231.0
784,106.0,231.0
785,106.0,231.0
786,106.0,231.0
787,106.0,231.0
788,106.0,231.0
789,106.0,231.0
790,106.0,231.0
791,106.1,232.3
792,106.2,233.6
793,106.3,234.9
794,106.4,236.2
795,106.5,237.5
796,106.6,238.8
797,106.7,240.1
798,106.8,241.4
799,106.9,242.7
800,107.0,244.0
801,107.0,244.0
802,107.0,244.0
803,107.0,244.0
804,107.0,244.0
805,107.0,244.0
806,107.0,244.0
807,107.0,244.0
808,107.0,244.0
809,107.0,244.0
810,107.0,244.0
811,107.0,244.0
812,107.0,244.0
813,107.0,244.0
814,107.0,244.0
815,107.0,244.0
816,107.0,244.0
817,107.0,244.0
818,107.0,244.0
819,107.0,244.0
820,107.0,244.0
821,107.0,244.0
822,107.0,244.0
823,107.0,244.0
824,107.0,244.0
825,107.0,244.0
826,107.0,244.0
827,107.0,244.0
828,107.0,244.0
829,107.0,244.0
830,107.0,244.0
831,107.0,244.0
832,107.0,244.0
833,107.0,244.0
834,107.0,244.0
835,107.0,244.0
836,107.0,244.0
837,107.0,244.0
838,107.0,244.0
839,107.0,244.0
840,107.0,244.0
841,107.0,244.0
842,107.0,244.0
843,107.0,244.0
844,107.0,244.0
845,107.0,244.0
846,107.0,244.0
847,107.0,244.0
848,107.0,244.0
849,107.0,244.0
850,107.0,244.0
851,107.0,244.0
852,107.0,244.0
853,107.0,244.0
854,107.0,244.0
855,107.0,244.0
856,107.0,244.0
857,107.0,244.0
858,107.0,244.0
859,107.0,244.0
860,107.0,244.0
861,107.8,243.6
862,108.6,243.2
863,109.4,242.8
864,110.2,242.4
865,111.0,242.0
866,111.8,241.6
867,112.6,241.2
868,113.4,240.8
869,114.2,240.4
870,115.0,240.0
871,115.0,240.0
872,115.0,240.0
873,115.0,240.0
874,115.0,240.0
875,115.0,240.0
876,115.0,240.0
877,115.0,240.0
878,115.0,240.0
879,115.0,240.0
880,115.0,240.0
881,115.0,240.0
882,115.0,240.0
883,115.0,240.0
884,115.0,240.0
885,115.0,240.0
886,115.0,240.0
887,115.0,240.0
888,115.0,240.0
889,115.0,240.0
890,115.0,240.0
891,115.0,240.0
892,115.0,240.0
893,115.0,240.0
894,115.0,240.0
895,115.0,240.0
896,115.0,240.0
897,115.0,240.0
898,115.0,240.0
899,115.0,240.0
900,115.0,240.0
901,115.0,240.0
902,115.0,240.0
903,115.0,240.0
904,115.0,240.0
905,115.0,240.0
906,115.0,240.0
907,115.0,240.0
908,115.0,240.0
909,115.0,240.0
910,115.0,240.0
911,115.0,240.0
912,115.0,240.0
913,115.0,240.0
914,115.0,240.0
915,115.0,240.0
916,115.0,240.0
917,115.0,240.0
918,115.0,240.0
919,115.0,240.0
920,115.0,240.0
921,115.0,240.0
922,115.0,240.0
923,115.0,240.0
924,115.0,240.0
925,115.0,240.0
926,115.0,240.0
927,115.0,240.0
928,115.0,240.0
929,115.0,240.0
930,115.0,240.0
931,115.0,240.0
932,115.0,240.0
933,115.0,240.0
934,115.0,240.0
935,115.0,240.0
936,115.0,240.0
937,115.0,240.0
938,115.0,240.0
939,115.0,240.0
940,115.0,240.0
941,115.0,240.0
942,115.0,240.0
943,115.0,240.0
944,115.0,240.0
945,115.0,240.0
946,115.0,240.0
947,115.0,240.0
948,115.0,240.0
949,115.0,240.0
950,115.0,240.0
951,115.0,240.0
952,115.0,240.0
953,115.0,240.0
954,115.0,240.0
955,115.0,240.0
956,115.0,240.0
957,115.0,240.0
958,115.0,240.0
959,115.0,240.0
960,115.0,240.0
961,115.0,240.0
962,115.0,240.0
963,115.0,240.0
964,115.0,240.0
965,115.0,240.0
966,115.0,240.0
967,115.0,240.0
968,115.0,240.0
969,115.0,240.0
970,115.0,240.0
971,115.0,240.0
972,115.0,240.0
973,115.0,240.0
974,115.0,240.0
975,115.0,240.0
976,115.0,240.0
977,115.0,240.0
978,115.0,240.0
979,115.0,240.0
980,115.0,240.0
981,114.5,240.9
982,114.0,241.8
983,113.5,242.7
984,113.0,243.6
985,112.5,244.5
986,112.0,245.4
987,111.5,246.3
988,111.0,247.2
989,110.5,248.1
990,110.0,249.0
991,110.0,249.0
992,110.0,249.0
993,110.0,249.0
994,110.0,249.0
995,110.0,249.0
996,110.0,249.0
997,110.0,249.0
998,110.0,249.0
999,110.0,249.0
1000,110.0,249.0
1001,110.0,249.0
1002,110.0,249.0
1003,110.0,249.0
1004,110.0,249.0
1005,110.0,249.0
1006,110.0,249.0
1007,110.0,249.0
1008,110.0,249.0
1009,110.0,249.0
1010,110.0,249.0
1011,110.0,249.0
1012,110.0,249.0
1013,110.0,249.0
1014,110.0,249.0
1015,110.0,249.0
1016,110.0,249.0
1017,110.0,249.0
1018,110.0,249.0
1019,110.0,249.0
1020,110.0,249.0
1021,110.0,249.0
1022,110.0,249.0
1023,110.0,249.0
1024,110.0,249.0
1025,110.0,249.0
1026,110.0,249.0
1027,110.0,249.0
1028,110.0,249.0
1029,110.0,249.0
1030,110.0,249.0
1031,110.0,249.0
1032,110.0,249.0
1033,110.0,249.0
1034,110.0,249.0
1035,110.0,249.0
1036,110.0,249.0
1037,110.0,249.0
1038,110.0,249.0
1039,110.0,249.0
1040,110.0,249.0
1041,110.0,249.0
1042,110.0,249.0
1043,110.0,249.0
1044,110.0,249.0
1045,110.0,249.0
1046,110.0,249.0
1047,110.0,249.0
1048,110.0,249.0
1049,110.0,249.0
1050,110.0,249.0
1051,110.0,249.0
1052,110.0,249.0
1053,110.0,249.0
1054,110.0,249.0
1055,110.0,249.0
1056,110.0,249.0
1057,110.0,249.0
1058,110.0,249.0
1059,110.0,249.0
1060,110.0,249.0
1061,109.3,250.0
1062,108.6,251.0
1063,107.9,252.0
1064,107.2,253.0
1065,106.5,254.0
1066,105.8,255.0
1067,105.1,256.0
1068,104.4,257.0
1069,103.7,258.0
1070,103.0,259.0
1071,103.0,259.0
1072,103.0,259.0
1073,103.0,259.0
1074,103.0,259.0
1075,103.0,259.0
1076,103.0,259.0
1077,103.0,259.0
1078,103.0,259.0
1079,103.0,259.0
1080,103.0,259.0
1081,103.0,259.0
1082,103.0,259.0
1083,103.0,259.0
1084,103.0,259.0
1085,103.0,259.0
1086,103.0,259.0
1087,103.0,259.0
1088,103.0,259.0
1089,103.0,259.0
1090,103.0,259.0
1091,103.0,259.0
1092,103.0,259.0
1093,103.0,259.0
1094,103.0,259.0
1095,103.0,259.0
1096,103.0,259.0
1097,103.0,259.0
1098,103.0,259.0
1099,103.0,259.0
1100,103.0,259.0
1101,103.0,259.0
1102,103.0,259.0
1103,103.0,259.0
1104,103.0,259.0
1105,103.0,259.0
1106,103.0,259.0
1107,103.0,259.0
1108,103.0,259.0
1109,103.0,259.0
1110,103.0,259.0
1111,103.0,259.0
1112,103.0,259.0
1113,103.0,259.0
1114,103.0,259.0
1115,103.0,259.0
1116,103.0,259.0
1117,103.0,259.0
1118,103.0,259.0
1119,103.0,259.0
1120,103.0,259.0
1121,101.8,258.7
1122,100.6,258.4
1123,99.4,258.1
1124,98.2,257.8
1125,97.0,257.5
1126,95.8,257.2
1127,94.6,256.9
1128,93.4,256.6
1129,92.2,256.3
1130,91.0,256.0
1131,90.5,256.6
1132,90.0,257.2
1133,89.5,257.8
1134,89.0,258.4
1135,88.5,259.0
1136,88.0,259.6
1137,87.5,260.2
1138,87.0,260.8
1139,86.5,261.4
1140,86.0,262.0
1141,86.0,262.0
1142,86.0,262.0
1143,86.0,262.0
1144,86.0,262.0
1145,86.0,262.0
1146,86.0,262.0
1147,86.0,262.0
1148,86.0,262.0
1149,86.0,262.0
1150,86.0,262.0
1151,84.1,262.2
1152,82.2,262.4
1153,80.3,262.6
1154,78.4,262.8
1155,76.5,263.0
1156,74.6,263.2
1157,72.7,263.4
1158,70.8,263.6
1159,68.9,263.8
1160,67.0,264.0
1161,66.4,266.2
1162,65.8,268.4
1163,65.2,270.6
1164,64.6,272.8
1165,64.0,275.0
1166,63.4,277.2
1167,62.8,279.4
1168,62.2,281.6
1169,61.6,283.8
1170,61.0,286.0
1171,61.0,288.4
1172,61.0,290.8
1173,61.0,293.2
1174,61.0,295.6
1175,61.0,298.0
1176,61.0,300.4
1177,61.0,302.8
1178,61.0,305.2
1179,61.0,307.6
1180,61.0,310.0
1181,61.3,308.5
1182,61.6,307.0
1183,61.9,305.5
1184,62.2,304.0
1185,62.5,302.5
1186,62.8,301.0
1187,63.1,299.5
1188,63.4,298.0
1189,63.7,296.5
1190,64.0,295.0
1191,62.3,295.3
1192,60.6,295.6
1193,58.9,295.9
1194,57.2,296.2
1195,55.5,296.5
1196,53.8,296.8
1197,52.1,297.1
1198,50.4,297.4
1199,48.7,297.7
1200,47.0,298.0
1201,47.0,298.0
1202,47.0,298.0
1203,47.0,298.0
1204,47.0,298.0
1205,47.0,298.0
1206,47.0,298.0
1207,47.0,298.0
1208,47.0,298.0
1209,47.0,298.0
1210,47.0,298.0
1211,49.5,299.5
1212,52.0,301.0
1213,54.5,302.5
1214,57.0,304.0
1215,59.5,305.5
1216,62.0,307.0
1217,64.5,308.5
1218,67.0,310.0
1219,69.5,311.5
1220,72.0,313.0
1221,72.0,313.0
1222,72.0,313.0
1223,72.0,313.0
1224,72.0,313.0
1225,72.0,313.0
1226,72.0,313.0
1227,72.0,313.0
1228,72.0,313.0
1229,72.0,313.0
1230,72.0,313.0
1231,72.0,313.0
1232,72.0,313.0
1233,72.0,313.0
1234,72.0,313.0
1235,72.0,313.0
1236,72.0,313.0
1237,72.0,313.0
1238,72.0,313.0
1239,72.0,313.0
1240,72.0,313.0
1241,72.0,313.0
1242,72.0,313.0
1243,72.0,313.0
1244,72.0,313.0
1245,72.0,313.0
1246,72.0,313.0
1247,72.0,313.0
1248,72.0,313.0
1249,72.0,313.0
1250,72.0,313.0
1251,72.0,313.0
1252,72.0,313.0
1253,72.0,313.0
1254,72.0,313.0
1255,72.0,313.0
1256,72.0,313.0
1257,72.0,313.0
1258,72.0,313.0
1259,72.0,313.0
1260,72.0,313.0
1261,72.0,313.0
1262,72.0,313.0
1263,72.0,313.0
1264,72.0,313.0
1265,72.0,313.0
1266,72.0,313.0
1267,72.0,313.0
1268,72.0,313.0
1269,72.0,313.0
1270,72.0,313.0
1271,72.0,313.0
1272,72.0,313.0
1273,72.0,313.0
1274,72.0,313.0
1275,72.0,313.0
1276,72.0,313.0
1277,72.0,313.0
1278,72.0,313.0
1279,72.0,313.0
1280,72.0,313.0
1281,73.3,312.1
1282,74.6,311.2
1283,75.9,310.3
1284,77.2,309.4
1285,78.5,308.5
1286,79.8,307.6
1287,81.1,306.7
1288,82.4,305.8
1289,83.7,304.9
1290,85.0,304.0
1291,85.0,304.0
1292,85.0,304.0
1293,85.0,304.0
1294,85.0,304.0
1295,85.0,304.0
1296,85.0,304.0
1297,85.0,304.0
1298,85.0,304.0
1299,85.0,304.0
1300,85.0,304.0
1301,85.0,304.0
1302,85.0,304.0
1303,85.0,304.0
1304,85.0,304.0
1305,85.0,304.0
1306,85.0,304.0
1307,85.0,304.0
1308,85.0,304.0
1309,85.0,304.0
1310,85.0,304.0
1311,85.0,304.0
1312,85.0,304.0
1313,85.0,304.0
1314,85.0,304.0
1315,85.0,304.0
1316,85.0,304.0
1317,85.0,304.0
1318,85.0,304.0
1319,85.0,304.0
1320,85.0,304.0
1321,85.9,304.7
1322,86.8,305.4
1323,87.7,306.1
1324,88.6,306.8
1325,89.5,307.5
1326,90.4,308.2
1327,91.3,308.9
1328,92.2,309.6
1329,93.1,310.3
1330,94.0,311.0
1331,94.0,311.0
1332,94.0,311.0
1333,94.0,311.0
1334,94.0,311.0
1335,94.0,311.0
1336,94.0,311.0
1337,94.0,311.0
1338,94.0,311.0
1339,94.0,311.0
1340,94.0,311.0
1341,94.0,311.0
1342,94.0,311.0
1343,94.0,311.0
1344,94.0,311.0
1345,94.0,311.0
1346,94.0,311.0
1347,94.0,311.0
1348,94.0,311.0
1349,94.0,311.0
1350,94.0,311.0
1351,94.0,311.0
1352,94.0,311.0
1353,94.0,311.0
1354,94.0,311.0
1355,94.0,311.0
1356,94.0,311.0
1357,94.0,311.0
1358,94.0,311.0
1359,94.0,311.0
1360,94.0,311.0
1361,94.0,311.0
