rising_frame
297
497
696
896
1096
1295
1495
1695
1894
2094
2293
2493
2693
2892
3092
3291
3491
3691
3890
4090
4289
4489
4689
4888
5088
5287
5487
5687
5886
6086
6285
6485
6685
6884
7084
7283
7483
7683
7882
8082
8281
8481
8681
8880
9080
9279
9479
9679
9878
10078
10277
10477
10677
10876
11076
11275
11475
11675
11874
12074
12273
12473
12673
12872
13072
13272
13471
13671
13870
14070
14270
14469
14669
14868
15068
15268
15467
15667
15866
16066
16266
16465
16665
16864
17064
17264
17463
17663
17862
18062
