rising_frame
149
348
547
745
944
1143
1342
1541
1740
1939
2138
2337
2535
2734
2933
3132
3331
3530
3729
3928
4127
4325
4524
4723
4922
5121
5320
5519
5718
5917
6115
6314
6513
6712
6911
7110
7309
7508
7707
7905
8104
8303
8502
8701
8900
9099
9298
9497
9695
9894
10093
10292
10491
10690
10889
11088
11287
11485
11684
11883
12082
12281
12480
12679
12878
13077
13275
13474
13673
13872
14071
14270
14469
14668
14867
15065
15264
15463
15662
15861
16060
16259
16458
16657
16855
17054
17253
17452
17651
17850
