frame,x,y
560,90.0,331.0
561,90.0,331.0
562,90.0,331.0
563,90.0,331.0
564,90.0,331.0
565,90.0,331.0
566,90.0,331.0
567,90.0,331.0
568,90.0,331.0
569,90.0,331.0
570,90.0,331.0
571,90.0,331.0
572,90.0,331.0
573,90.0,331.0
574,90.0,331.0
575,90.0,331.0
576,90.0,331.0
577,90.0,331.0
578,90.0,331.0
579,90.0,331.0
580,90.0,331.0
581,90.0,331.0
582,90.0,331.0
583,90.0,331.0
584,90.0,331.0
585,90.0,331.0
586,90.0,331.0
587,90.0,331.0
588,90.0,331.0
589,90.0,331.0
590,90.0,331.0
591,90.0,331.0
592,90.0,331.0
593,90.0,331.0
594,90.0,331.0
595,90.0,331.0
596,90.0,331.0
597,90.0,331.0
598,90.0,331.0
599,90.0,331.0
600,90.0,331.0
601,90.0,331.0
602,90.0,331.0
603,90.0,331.0
604,90.0,331.0
605,90.0,331.0
606,90.0,331.0
607,90.0,331.0
608,90.0,331.0
609,90.0,331.0
610,90.0,331.0
611,90.0,331.0
612,90.0,331.0
613,90.0,331.0
614,90.0,331.0
615,90.0,331.0
616,90.0,331.0
617,90.0,331.0
618,90.0,331.0
619,90.0,331.0
620,90.0,331.0
621,90.0,331.0
622,90.0,331.0
623,90.0,331.0
624,90.0,331.0
625,90.0,331.0
626,90.0,331.0
627,90.0,331.0
628,90.0,331.0
629,90.0,331.0
630,90.0,331.0
631,90.0,331.0
632,90.0,331.0
633,90.0,331.0
634,90.0,331.0
635,90.0,331.0
636,90.0,331.0
637,90.0,331.0
638,90.0,331.0
639,90.0,331.0
640,90.0,331.0
641,90.0,331.0
642,90.0,331.0
643,90.0,331.0
644,90.0,331.0
645,90.0,331.0
646,90.0,331.0
647,90.0,331.0
648,90.0,331.0
649,90.0,331.0
650,90.0,331.0
651,90.0,331.0
652,90.0,331.0
653,90.0,331.0
654,90.0,331.0
655,90.0,331.0
656,90.0,331.0
657,90.0,331.0
658,90.0,331.0
659,90.0,331.0
660,90.0,331.0
661,90.0,331.0
662,90.0,331.0
663,90.0,331.0
664,90.0,331.0
665,90.0,331.0
666,90.0,331.0
667,90.0,331.0
668,90.0,331.0
669,90.0,331.0
670,90.0,331.0
671,90.0,331.0
672,90.0,331.0
673,90.0,331.0
674,90.0,331.0
675,90.0,331.0
676,90.0,331.0
677,90.0,331.0
678,90.0,331.0
679,90.0,331.0
680,90.0,331.0
681,90.0,331.0
682,90.0,331.0
683,90.0,331.0
684,90.0,331.0
685,90.0,331.0
686,90.0,331.0
687,90.0,331.0
688,90.0,331.0
689,90.0,331.0
690,90.0,331.0
691,90.0,331.0
692,90.0,331.0
693,90.0,331.0
694,90.0,331.0
695,90.0,331.0
696,90.0,331.0
697,90.0,331.0
698,90.0,331.0
699,90.0,331.0
700,90.0,331.0
701,90.0,331.0
702,90.0,331.0
703,90.0,331.0
704,90.0,331.0
705,90.0,331.0
706,90.0,331.0
707,90.0,331.0
708,90.0,331.0
709,90.0,331.0
710,90.0,331.0
711,90.0,331.0
712,90.0,331.0
713,90.0,331.0
714,90.0,331.0
715,90.0,331.0
716,90.0,331.0
717,90.0,331.0
718,90.0,331.0
719,90.0,331.0
720,90.0,331.0
721,90.0,331.0
722,90.0,331.0
723,90.0,331.0
724,90.0,331.0
725,90.0,331.0
726,90.0,331.0
727,90.0,331.0
728,90.0,331.0
729,90.0,331.0
730,90.0,331.0
731,90.0,331.0
732,90.0,331.0
733,90.0,331.0
734,90.0,331.0
735,90.0,331.0
736,90.0,331.0
737,90.0,331.0
738,90.0,331.0
739,90.0,331.0
740,90.0,331.0
741,90.0,331.0
742,90.0,331.0
743,90.0,331.0
744,90.0,331.0
745,90.0,331.0
746,90.0,331.0
747,90.0,331.0
748,90.0,331.0
749,90.0,331.0
750,90.0,331.0
751,90.0,331.0
752,90.0,331.0
753,90.0,331.0
754,90.0,331.0
755,90.0,331.0
756,90.0,331.0
757,90.0,331.0
758,90.0,331.0
759,90.0,331.0
760,90.0,331.0
761,90.0,331.0
762,90.0,331.0
763,90.0,331.0
764,90.0,331.0
765,90.0,331.0
766,90.0,331.0
767,90.0,331.0
768,90.0,331.0
769,90.0,331.0
770,90.0,331.0
771,90.0,331.0
772,90.0,331.0
773,90.0,331.0
774,90.0,331.0
775,90.0,331.0
776,90.0,331.0
777,90.0,331.0
778,90.0,331.0
779,90.0,331.0
780,90.0,331.0
781,90.0,331.0
782,90.0,331.0
783,90.0,331.0
784,90.0,331.0
785,90.0,331.0
786,90.0,331.0
787,90.0,331.0
788,90.0,331.0
789,90.0,331.0
790,90.0,331.0
791,90.0,331.0
792,90.0,331.0
793,90.0,331.0
794,90.0,331.0
795,90.0,331.0
796,90.0,331.0
797,90.0,331.0
798,90.0,331.0
799,90.0,331.0
800,90.0,331.0
801,90.0,331.0
802,90.0,331.0
803,90.0,331.0
804,90.0,331.0
805,90.0,331.0
806,90.0,331.0
807,90.0,331.0
808,90.0,331.0
809,90.0,331.0
810,90.0,331.0
811,90.0,331.0
812,90.0,331.0
813,90.0,331.0
814,90.0,331.0
815,90.0,331.0
816,90.0,331.0
817,90.0,331.0
818,90.0,331.0
819,90.0,331.0
820,90.0,331.0
821,90.0,331.0
822,90.0,331.0
823,90.0,331.0
824,90.0,331.0
825,90.0,331.0
826,90.0,331.0
827,90.0,331.0
828,90.0,331.0
829,90.0,331.0
830,90.0,331.0
831,90.0,331.0
832,90.0,331.0
833,90.0,331.0
834,90.0,331.0
835,90.0,331.0
836,90.0,331.0
837,90.0,331.0
838,90.0,331.0
839,90.0,331.0
840,90.0,331.0
841,90.0,331.0
842,90.0,331.0
843,90.0,331.0
844,90.0,331.0
845,90.0,331.0
846,90.0,331.0
847,90.0,331.0
848,90.0,331.0
849,90.0,331.0
850,90.0,331.0
851,90.0,331.0
852,90.0,331.0
853,90.0,331.0
854,90.0,331.0
855,90.0,331.0
856,90.0,331.0
857,90.0,331.0
858,90.0,331.0
859,90.0,331.0
860,90.0,331.0
861,90.0,331.0
862,90.0,331.0
863,90.0,331.0
864,90.0,331.0
865,90.0,331.0
866,90.0,331.0
867,90.0,331.0
868,90.0,331.0
869,90.0,331.0
870,90.0,331.0
871,90.0,331.0
872,90.0,331.0
873,90.0,331.0
874,90.0,331.0
875,90.0,331.0
876,90.0,331.0
877,90.0,331.0
878,90.0,331.0
879,90.0,331.0
880,90.0,331.0
881,90.0,331.0
882,90.0,331.0
883,90.0,331.0
884,90.0,331.0
885,90.0,331.0
886,90.0,331.0
887,90.0,331.0
888,90.0,331.0
889,90.0,331.0
890,90.0,331.0
891,90.0,331.0
892,90.0,331.0
893,90.0,331.0
894,90.0,331.0
895,90.0,331.0
896,90.0,331.0
897,90.0,331.0
898,90.0,331.0
899,90.0,331.0
900,90.0,331.0
901,90.0,331.0
902,90.0,331.0
903,90.0,331.0
904,90.0,331.0
905,90.0,331.0
906,90.0,331.0
907,90.0,331.0
908,90.0,331.0
909,90.0,331.0
910,90.0,331.0
911,90.0,331.0
912,90.0,331.0
913,90.0,331.0
914,90.0,331.0
915,90.0,331.0
916,90.0,331.0
917,90.0,331.0
918,90.0,331.0
919,90.0,331.0
920,90.0,331.0
921,90.0,331.0
922,90.0,331.0
923,90.0,331.0
924,90.0,331.0
925,90.0,331.0
926,90.0,331.0
927,90.0,331.0
928,90.0,331.0
929,90.0,331.0
930,90.0,331.0
931,90.0,331.0
932,90.0,331.0
933,90.0,331.0
934,90.0,331.0
935,90.0,331.0
936,90.0,331.0
937,90.0,331.0
938,90.0,331.0
939,90.0,331.0
940,90.0,331.0
941,90.0,331.0
942,90.0,331.0
943,90.0,331.0
944,90.0,331.0
945,90.0,331.0
946,90.0,331.0
947,90.0,331.0
948,90.0,331.0
949,90.0,331.0
950,90.0,331.0
951,90.0,331.0
952,90.0,331.0
953,90.0,331.0
954,90.0,331.0
955,90.0,331.0
956,90.0,331.0
957,90.0,331.0
958,90.0,331.0
959,90.0,331.0
960,90.0,331.0
961,90.0,331.0
962,90.0,331.0
963,90.0,331.0
964,90.0,331.0
965,90.0,331.0
966,90.0,331.0
967,90.0,331.0
968,90.0,331.0
969,90.0,331.0
970,90.0,331.0
971,90.0,331.0
972,90.0,331.0
973,90.0,331.0
974,90.0,331.0
975,90.0,331.0
976,90.0,331.0
977,90.0,331.0
978,90.0,331.0
979,90.0,331.0
980,90.0,331.0
981,90.0,331.0
982,90.0,331.0
983,90.0,331.0
984,90.0,331.0
985,90.0,331.0
986,90.0,331.0
987,90.0,331.0
988,90.0,331.0
989,90.0,331.0
990,90.0,331.0
991,90.0,331.0
992,90.0,331.0
993,90.0,331.0
994,90.0,331.0
995,90.0,331.0
996,90.0,331.0
997,90.0,331.0
998,90.0,331.0
999,90.0,331.0
1000,90.0,331.0
1001,90.0,331.0
1002,90.0,331.0
1003,90.0,331.0
1004,90.0,331.0
1005,90.0,331.0
1006,90.0,331.0
1007,90.0,331.0
1008,90.0,331.0
1009,90.0,331.0
1010,90.0,331.0
1011,90.0,331.0
1012,90.0,331.0
1013,90.0,331.0
1014,90.0,331.0
1015,90.0,331.0
1016,90.0,331.0
1017,90.0,331.0
1018,90.0,331.0
1019,90.0,331.0
1020,90.0,331.0
1021,90.0,331.0
1022,90.0,331.0
1023,90.0,331.0
1024,90.0,331.0
1025,90.0,331.0
1026,90.0,331.0
1027,90.0,331.0
1028,90.0,331.0
1029,90.0,331.0
1030,90.0,331.0
1031,90.0,331.0
1032,90.0,331.0
1033,90.0,331.0
1034,90.0,331.0
1035,90.0,331.0
1036,90.0,331.0
1037,90.0,331.0
1038,90.0,331.0
1039,90.0,331.0
1040,90.0,331.0
1041,90.0,331.0
1042,90.0,331.0
1043,90.0,331.0
1044,90.0,331.0
1045,90.0,331.0
1046,90.0,331.0
1047,90.0,331.0
1048,90.0,331.0
1049,90.0,331.0
1050,90.0,331.0
1051,90.0,331.0
1052,90.0,331.0
1053,90.0,331.0
1054,90.0,331.0
1055,90.0,331.0
1056,90.0,331.0
1057,90.0,331.0
1058,90.0,331.0
1059,90.0,331.0
1060,90.0,331.0
1061,90.0,331.0
1062,90.0,331.0
1063,90.0,331.0
1064,90.0,331.0
1065,90.0,331.0
1066,90.0,331.0
1067,90.0,331.0
1068,90.0,331.0
1069,90.0,331.0
1070,90.0,331.0
1071,90.0,331.0
1072,90.0,331.0
1073,90.0,331.0
1074,90.0,331.0
1075,90.0,331.0
1076,90.0,331.0
1077,90.0,331.0
1078,90.0,331.0
1079,90.0,331.0
1080,90.0,331.0
1081,90.0,331.0
1082,90.0,331.0
1083,90.0,331.0
1084,90.0,331.0
1085,90.0,331.0
1086,90.0,331.0
1087,90.0,331.0
1088,90.0,331.0
1089,90.0,331.0
1090,90.0,331.0
1091,90.0,331.0
1092,90.0,331.0
1093,90.0,331.0
1094,90.0,331.0
1095,90.0,331.0
1096,90.0,331.0
1097,90.0,331.0
1098,90.0,331.0
1099,90.0,331.0
1100,90.0,331.0
1101,90.0,331.0
1102,90.0,331.0
1103,90.0,331.0
1104,90.0,331.0
1105,90.0,331.0
1106,90.0,331.0
1107,90.0,331.0
1108,90.0,331.0
1109,90.0,331.0
1110,90.0,331.0
1111,90.0,331.0
1112,90.0,331.0
1113,90.0,331.0
1114,90.0,331.0
1115,90.0,331.0
1116,90.0,331.0
1117,90.0,331.0
1118,90.0,331.0
1119,90.0,331.0
1120,90.0,331.0
1121,90.0,331.0
1122,90.0,331.0
1123,90.0,331.0
1124,90.0,331.0
1125,90.0,331.0
1126,90.0,331.0
1127,90.0,331.0
1128,90.0,331.0
1129,90.0,331.0
1130,90.0,331.0
1131,90.0,331.0
1132,90.0,331.0
1133,90.0,331.0
1134,90.0,331.0
1135,90.0,331.0
1136,90.0,331.0
1137,90.0,331.0
1138,90.0,331.0
1139,90.0,331.0
1140,90.0,331.0
1141,90.0,331.0
1142,90.0,331.0
1143,90.0,331.0
1144,90.0,331.0
1145,90.0,331.0
1146,90.0,331.0
1147,90.0,331.0
1148,90.0,331.0
1149,90.0,331.0
1150,90.0,331.0
1151,90.0,331.0
1152,90.0,331.0
1153,90.0,331.0
1154,90.0,331.0
1155,90.0,331.0
1156,90.0,331.0
1157,90.0,331.0
1158,90.0,331.0
1159,90.0,331.0
1160,90.0,331.0
1161,90.0,331.0
1162,90.0,331.0
1163,90.0,331.0
1164,90.0,331.0
1165,90.0,331.0
1166,90.0,331.0
1167,90.0,331.0
1168,90.0,331.0
1169,90.0,331.0
1170,90.0,331.0
1171,90.0,331.0
1172,90.0,331.0
1173,90.0,331.0
1174,90.0,331.0
1175,90.0,331.0
1176,90.0,331.0
1177,90.0,331.0
1178,90.0,331.0
1179,90.0,331.0
1180,90.0,331.0
1181,90.0,331.0
1182,90.0,331.0
1183,90.0,331.0
1184,90.0,331.0
1185,90.0,331.0
1186,90.0,331.0
1187,90.0,331.0
1188,90.0,331.0
1189,90.0,331.0
1190,90.0,331.0
1191,90.0,331.0
1192,90.0,331.0
1193,90.0,331.0
1194,90.0,331.0
1195,90.0,331.0
1196,90.0,331.0
1197,90.0,331.0
1198,90.0,331.0
1199,90.0,331.0
1200,90.0,331.0
1201,90.0,331.0
1202,90.0,331.0
1203,90.0,331.0
1204,90.0,331.0
1205,90.0,331.0
1206,90.0,331.0
1207,90.0,331.0
1208,90.0,331.0
1209,90.0,331.0
1210,90.0,331.0
1211,90.0,331.0
1212,90.0,331.0
1213,90.0,331.0
1214,90.0,331.0
1215,90.0,331.0
1216,90.0,331.0
1217,90.0,331.0
1218,90.0,331.0
1219,90.0,331.0
1220,90.0,331.0
1221,90.0,331.0
1222,90.0,331.0
1223,90.0,331.0
1224,90.0,331.0
1225,90.0,331.0
1226,90.0,331.0
1227,90.0,331.0
1228,90.0,331.0
1229,90.0,331.0
1230,90.0,331.0
1231,90.0,331.0
1232,90.0,331.0
1233,90.0,331.0
1234,90.0,331.0
1235,90.0,331.0
1236,90.0,331.0
1237,90.0,331.0
1238,90.0,331.0
1239,90.0,331.0
1240,90.0,331.0
1241,90.0,331.0
1242,90.0,331.0
1243,90.0,331.0
1244,90.0,331.0
1245,90.0,331.0
1246,90.0,331.0
1247,90.0,331.0
1248,90.0,331.0
1249,90.0,331.0
1250,90.0,331.0
1251,90.0,331.0
1252,90.0,331.0
1253,90.0,331.0
1254,90.0,331.0
1255,90.0,331.0
1256,90.0,331.0
1257,90.0,331.0
1258,90.0,331.0
1259,90.0,331.0
1260,90.0,331.0
1261,90.0,331.0
1262,90.0,331.0
1263,90.0,331.0
1264,90.0,331.0
1265,90.0,331.0
1266,90.0,331.0
1267,90.0,331.0
1268,90.0,331.0
1269,90.0,331.0
1270,90.0,331.0
1271,90.0,331.0
1272,90.0,331.0
1273,90.0,331.0
1274,90.0,331.0
1275,90.0,331.0
1276,90.0,331.0
1277,90.0,331.0
1278,90.0,331.0
1279,90.0,331.0
1280,90.0,331.0
1281,90.0,331.0
1282,90.0,331.0
1283,90.0,331.0
1284,90.0,331.0
1285,90.0,331.0
1286,90.0,331.0
1287,90.0,331.0
1288,90.0,331.0
1289,90.0,331.0
1290,90.0,331.0
1291,90.0,331.0
1292,90.0,331.0
1293,90.0,331.0
1294,90.0,331.0
1295,90.0,331.0
1296,90.0,331.0
1297,90.0,331.0
1298,90.0,331.0
1299,90.0,331.0
1300,90.0,331.0
1301,90.0,331.0
1302,90.0,331.0
1303,90.0,331.0
1304,90.0,331.0
1305,90.0,331.0
1306,90.0,331.0
1307,90.0,331.0
1308,90.0,331.0
1309,90.0,331.0
1310,90.0,331.0
1311,90.0,331.0
1312,90.0,331.0
1313,90.0,331.0
1314,90.0,331.0
1315,90.0,331.0
1316,90.0,331.0
1317,90.0,331.0
1318,90.0,331.0
1319,90.0,331.0
1320,90.0,331.0
1321,90.0,331.0
1322,90.0,331.0
1323,90.0,331.0
1324,90.0,331.0
1325,90.0,331.0
1326,90.0,331.0
1327,90.0,331.0
1328,90.0,331.0
1329,90.0,331.0
1330,90.0,331.0
1331,90.0,331.0
1332,90.0,331.0
1333,90.0,331.0
1334,90.0,331.0
1335,90.0,331.0
1336,90.0,331.0
1337,90.0,331.0
1338,90.0,331.0
1339,90.0,331.0
1340,90.0,331.0
1341,90.0,331.0
1342,90.0,331.0
1343,90.0,331.0
1344,90.0,331.0
1345,90.0,331.0
1346,90.0,331.0
1347,90.0,331.0
1348,90.0,331.0
1349,90.0,331.0
1350,90.0,331.0
1351,90.0,331.0
1352,90.0,331.0
1353,90.0,331.0
1354,90.0,331.0
1355,90.0,331.0
1356,90.0,331.0
1357,90.0,331.0
1358,90.0,331.0
1359,90.0,331.0
1360,90.0,331.0
1361,90.0,331.0
