rising_frame
160
359
558
757
956
1155
1354
1553
1751
1950
2149
2348
2547
2746
2945
3144
3343
3542
3740
3939
4138
4337
4536
4735
4934
5133
5332
5530
5729
5928
6127
6326
6525
6724
6923
7122
7320
7519
7718
7917
8116
8315
8514
8713
8912
9110
9309
9508
9707
9906
10105
10304
10503
10702
10900
11099
11298
11497
11696
11895
12094
12293
12492
12690
12889
13088
13287
13486
13685
13884
14083
14282
14480
14679
14878
15077
15276
15475
15674
15873
16072
16270
16469
16668
16867
17066
17265
17464
17663
17862
