rising_frame
140
339
538
737
935
1134
1333
1532
1731
1930
2129
2328
2527
2725
2924
3123
3322
3521
3720
3919
4118
4317
4515
4714
4913
5112
5311
5510
5709
5908
6107
6305
6504
6703
6902
7101
7300
7499
7698
7897
8095
8294
8493
8692
8891
9090
9289
9488
9687
9885
10084
10283
10482
10681
10880
11079
11278
11477
11675
11874
12073
12272
12471
12670
12869
13068
13267
13465
13664
13863
14062
14261
14460
14659
14858
15057
15256
15454
15653
15852
16051
16250
16449
16648
16847
17046
17244
17443
17642
17841
