rising_frame
293
493
693
892
1092
1291
1491
1691
1890
2090
2289
2489
2689
2888
3088
3287
3487
3687
3886
4086
4285
4485
4685
4884
5084
5284
5483
5683
5882
6082
6282
6481
6681
6880
7080
7280
7432
7679
7878
8078
8278
8477
8677
8876
9076
9276
9475
9675
9874
10074
10274
10473
10673
10872
11072
11272
11471
11671
11870
12070
12270
12469
12669
12868
13068
13268
13467
13667
13866
14066
14266
14465
14665
14864
15064
15264
15463
15663
15862
16062
16262
16461
16661
16861
17060
17260
17459
17659
17859
18058
