frame,x,y
203,61.0,408.0
204,61.0,408.0
205,61.0,408.0
206,61.0,408.0
207,61.0,408.0
208,61.0,408.0
209,61.0,408.0
210,61.0,408.0
211,61.0,408.0
212,61.0,408.0
213,61.0,408.0
214,61.0,408.0
215,61.0,408.0
216,61.0,408.0
217,61.0,408.0
218,61.0,408.0
219,61.0,408.0
220,61.0,408.0
221,61.0,408.0
222,61.0,408.0
223,61.0,408.0
224,61.0,408.0
225,61.0,408.0
226,61.0,408.0
227,61.0,408.0
228,61.0,408.0
229,61.0,408.0
230,61.0,408.0
231,61.0,408.0
232,61.0,408.0
233,61.0,408.0
234,61.0,408.0
235,61.0,408.0
236,61.0,408.0
237,61.0,408.0
238,61.0,408.0
239,61.0,408.0
240,61.0,408.0
241,61.0,408.0
242,61.0,408.0
243,61.0,408.0
244,61.0,408.0
245,61.0,408.0
246,61.0,408.0
247,61.0,408.0
248,61.0,408.0
249,61.0,408.0
250,61.0,408.0
251,61.0,408.0
252,61.0,408.0
253,61.0,408.0
254,61.0,408.0
255,61.0,408.0
256,61.0,408.0
257,61.0,408.0
258,61.0,408.0
259,61.0,408.0
260,61.0,408.0
261,61.0,408.0
262,61.0,408.0
263,61.0,408.0
264,61.0,408.0
265,61.0,408.0
266,61.0,408.0
267,61.0,408.0
268,61.0,408.0
269,61.0,408.0
270,61.0,408.0
271,61.0,408.0
272,61.0,408.0
273,61.0,408.0
274,61.0,408.0
275,61.0,408.0
276,61.0,408.0
277,61.0,408.0
278,61.0,408.0
279,61.0,408.0
280,61.0,408.0
281,61.0,408.0
282,61.0,408.0
283,61.0,408.0
284,61.0,408.0
285,61.0,408.0
286,61.0,408.0
287,61.0,408.0
288,61.0,408.0
289,61.0,408.0
290,61.0,408.0
291,61.0,408.0
292,61.0,408.0
293,61.0,408.0
294,61.0,408.0
295,61.0,408.0
296,61.0,408.0
297,61.0,408.0
298,61.0,408.0
299,61.0,408.0
300,61.0,408.0
301,61.0,408.0
302,61.0,408.0
303,61.0,408.0
304,61.0,408.0
305,61.0,408.0
306,61.0,408.0
307,61.0,408.0
308,61.0,408.0
309,61.0,408.0
310,61.0,408.0
311,61.0,408.0
312,61.0,408.0
313,61.0,408.0
314,61.0,408.0
315,61.0,408.0
316,61.0,408.0
317,61.0,408.0
318,61.0,408.0
319,61.0,408.0
320,61.0,408.0
321,61.0,408.0
322,61.0,408.0
323,61.0,408.0
324,61.0,408.0
325,61.0,408.0
326,61.0,408.0
327,61.0,408.0
328,61.0,408.0
329,61.0,408.0
330,61.0,408.0
331,61.0,408.0
332,61.0,408.0
333,61.0,408.0
334,61.0,408.0
335,61.0,408.0
336,61.0,408.0
337,61.0,408.0
338,61.0,408.0
339,61.0,408.0
340,61.0,408.0
341,61.0,408.0
342,61.0,408.0
343,61.0,408.0
344,61.0,408.0
345,61.0,408.0
346,61.0,408.0
347,61.0,408.0
348,61.0,408.0
349,61.0,408.0
350,61.0,408.0
351,61.0,408.0
352,61.0,408.0
353,61.0,408.0
354,61.0,408.0
355,61.0,408.0
356,61.0,408.0
357,61.0,408.0
358,61.0,408.0
359,61.0,408.0
360,61.0,408.0
361,61.0,408.0
362,61.0,408.0
363,61.0,408.0
364,61.0,408.0
365,61.0,408.0
366,61.0,408.0
367,61.0,408.0
368,61.0,408.0
369,61.0,408.0
370,61.0,408.0
371,61.0,408.0
372,61.0,408.0
373,61.0,408.0
374,61.0,408.0
375,61.0,408.0
376,61.0,408.0
377,61.0,408.0
378,61.0,408.0
379,61.0,408.0
380,61.0,408.0
381,61.0,408.0
382,61.0,408.0
383,61.0,408.0
384,61.0,408.0
385,61.0,408.0
386,61.0,408.0
387,61.0,408.0
388,61.0,408.0
389,61.0,408.0
390,61.0,408.0
391,61.0,408.0
392,61.0,408.0
393,61.0,408.0
394,61.0,408.0
395,61.0,408.0
396,61.0,408.0
397,61.0,408.0
398,61.0,408.0
399,61.0,408.0
400,61.0,408.0
401,61.0,408.0
402,61.0,408.0
403,61.0,408.0
404,61.0,408.0
405,61.0,408.0
406,61.0,408.0
407,61.0,408.0
408,61.0,408.0
409,61.0,408.0
410,61.0,408.0
411,61.0,408.0
412,61.0,408.0
413,61.0,408.0
414,61.0,408.0
415,61.0,408.0
416,61.0,408.0
417,61.0,408.0
418,61.0,408.0
419,61.0,408.0
420,61.0,408.0
421,61.0,408.0
422,61.0,408.0
423,61.0,408.0
424,61.0,408.0
425,61.0,408.0
426,61.0,408.0
427,61.0,408.0
428,61.0,408.0
429,61.0,408.0
430,61.0,408.0
431,61.0,408.0
432,61.0,408.0
433,61.0,408.0
434,61.0,408.0
435,61.0,408.0
436,61.0,408.0
437,61.0,408.0
438,61.0,408.0
439,61.0,408.0
440,61.0,408.0
441,61.0,408.0
442,61.0,408.0
443,61.0,408.0
444,61.0,408.0
445,61.0,408.0
446,61.0,408.0
447,61.0,408.0
448,61.0,408.0
449,61.0,408.0
450,61.0,408.0
451,61.0,408.0
452,61.0,408.0
453,61.0,408.0
454,61.0,408.0
455,61.0,408.0
456,61.0,408.0
457,61.0,408.0
458,61.0,408.0
459,61.0,408.0
460,61.0,408.0
461,61.0,408.0
462,61.0,408.0
463,61.0,408.0
464,61.0,408.0
465,61.0,408.0
466,61.0,408.0
467,61.0,408.0
468,61.0,408.0
469,61.0,408.0
470,61.0,408.0
471,61.0,408.0
472,61.0,408.0
473,61.0,408.0
474,61.0,408.0
475,61.0,408.0
476,61.0,408.0
477,61.0,408.0
478,61.0,408.0
479,61.0,408.0
480,61.0,408.0
481,61.0,408.0
482,61.0,408.0
483,61.0,408.0
484,61.0,408.0
485,61.0,408.0
486,61.0,408.0
487,61.0,408.0
488,61.0,408.0
489,61.0,408.0
490,61.0,408.0
491,61.0,408.0
492,61.0,408.0
493,61.0,408.0
494,61.0,408.0
495,61.0,408.0
496,61.0,408.0
497,61.0,408.0
498,61.0,408.0
499,61.0,408.0
500,61.0,408.0
501,61.0,408.0
502,61.0,408.0
503,61.0,408.0
504,61.0,408.0
505,61.0,408.0
506,61.0,408.0
507,61.0,408.0
508,61.0,408.0
509,61.0,408.0
510,61.0,408.0
511,61.0,408.0
512,61.0,408.0
513,61.0,408.0
514,61.0,408.0
515,61.0,408.0
516,61.0,408.0
517,61.0,408.0
518,61.0,408.0
519,61.0,408.0
520,61.0,408.0
521,61.0,408.0
522,61.0,408.0
523,61.0,408.0
524,61.0,408.0
525,61.0,408.0
526,61.0,408.0
527,61.0,408.0
528,61.0,408.0
529,61.0,408.0
530,61.0,408.0
531,61.0,408.0
532,61.0,408.0
533,61.0,408.0
534,61.0,408.0
535,61.0,408.0
536,61.0,408.0
537,61.0,408.0
538,61.0,408.0
539,61.0,408.0
540,61.0,408.0
541,61.0,408.0
542,61.0,408.0
543,61.0,408.0
544,61.0,408.0
545,61.0,408.0
546,61.0,408.0
547,61.0,408.0
548,61.0,408.0
549,61.0,408.0
550,61.0,408.0
551,61.0,408.0
552,61.0,408.0
553,61.0,408.0
554,61.0,408.0
555,61.0,408.0
556,61.0,408.0
557,61.0,408.0
558,61.0,408.0
559,61.0,408.0
560,61.0,408.0
561,61.0,408.0
562,61.0,408.0
563,61.0,408.0
564,61.0,408.0
565,61.0,408.0
566,61.0,408.0
567,61.0,408.0
568,61.0,408.0
569,61.0,408.0
570,61.0,408.0
571,61.0,408.0
572,61.0,408.0
573,61.0,408.0
574,61.0,408.0
575,61.0,408.0
576,61.0,408.0
577,61.0,408.0
578,61.0,408.0
579,61.0,408.0
580,61.0,408.0
581,61.0,408.0
582,61.0,408.0
583,61.0,408.0
584,61.0,408.0
585,61.0,408.0
586,61.0,408.0
587,61.0,408.0
588,61.0,408.0
589,61.0,408.0
590,61.0,408.0
591,61.0,408.0
592,61.0,408.0
593,61.0,408.0
594,61.0,408.0
595,61.0,408.0
596,61.0,408.0
597,61.0,408.0
598,61.0,408.0
599,61.0,408.0
600,61.0,408.0
601,61.0,408.0
602,61.0,408.0
603,61.0,408.0
604,61.0,408.0
605,61.0,408.0
606,61.0,408.0
607,61.0,408.0
608,61.0,408.0
609,61.0,408.0
610,61.0,408.0
611,62.5,408.4
612,64.0,408.8
613,65.5,409.2
614,67.0,409.6
615,68.5,410.0
616,70.0,410.4
617,71.5,410.8
618,73.0,411.2
619,74.5,411.6
620,76.0,412.0
621,82.0,411.7
622,88.0,411.4
623,94.0,411.1
624,100.0,410.8
625,106.0,410.5
626,112.0,410.2
627,118.0,409.9
628,124.0,409.6
629,130.0,409.3
630,136.0,409.0
631,137.6,408.6
632,139.2,408.2
633,140.8,407.8
634,142.4,407.4
635,144.0,407.0
636,145.6,406.6
637,147.2,406.2
638,148.8,405.8
639,150.4,405.4
640,152.0,405.0
641,152.0,405.0
642,152.0,405.0
643,152.0,405.0
644,152.0,405.0
645,152.0,405.0
646,152.0,405.0
647,152.0,405.0
648,152.0,405.0
649,152.0,405.0
650,152.0,405.0
651,152.0,405.0
652,152.0,405.0
653,152.0,405.0
654,152.0,405.0
655,152.0,405.0
656,152.0,405.0
657,152.0,405.0
658,152.0,405.0
659,152.0,405.0
660,152.0,405.0
661,152.0,405.0
662,152.0,405.0
663,152.0,405.0
664,152.0,405.0
665,152.0,405.0
666,152.0,405.0
667,152.0,405.0
668,152.0,405.0
669,152.0,405.0
670,152.0,405.0
671,153.6,405.5
672,155.2,406.0
673,156.8,406.5
674,158.4,407.0
675,160.0,407.5
676,161.6,408.0
677,163.2,408.5
678,164.8,409.0
679,166.4,409.5
680,168.0,410.0
681,168.0,410.0
682,168.0,410.0
683,168.0,410.0
684,168.0,410.0
685,168.0,410.0
686,168.0,410.0
687,168.0,410.0
688,168.0,410.0
689,168.0,410.0
690,168.0,410.0
691,168.0,410.0
692,168.0,410.0
693,168.0,410.0
694,168.0,410.0
695,168.0,410.0
696,168.0,410.0
697,168.0,410.0
698,168.0,410.0
699,168.0,410.0
700,168.0,410.0
701,168.0,410.0
702,168.0,410.0
703,168.0,410.0
704,168.0,410.0
705,168.0,410.0
706,168.0,410.0
707,168.0,410.0
708,168.0,410.0
709,168.0,410.0
710,168.0,410.0
711,168.0,410.0
712,168.0,410.0
713,168.0,410.0
714,168.0,410.0
715,168.0,410.0
716,168.0,410.0
717,168.0,410.0
718,168.0,410.0
719,168.0,410.0
720,168.0,410.0
721,168.0,410.0
722,168.0,410.0
723,168.0,410.0
724,168.0,410.0
725,168.0,410.0
726,168.0,410.0
727,168.0,410.0
728,168.0,410.0
729,168.0,410.0
730,168.0,410.0
731,168.0,410.0
732,168.0,410.0
733,168.0,410.0
734,168.0,410.0
735,168.0,410.0
736,168.0,410.0
737,168.0,410.0
738,168.0,410.0
739,168.0,410.0
740,168.0,410.0
741,168.0,410.0
742,168.0,410.0
743,168.0,410.0
744,168.0,410.0
745,168.0,410.0
746,168.0,410.0
747,168.0,410.0
748,168.0,410.0
749,168.0,410.0
750,168.0,410.0
751,168.0,410.0
752,168.0,410.0
753,168.0,410.0
754,168.0,410.0
755,168.0,410.0
756,168.0,410.0
757,168.0,410.0
758,168.0,410.0
759,168.0,410.0
760,168.0,410.0
761,168.0,410.0
762,168.0,410.0
763,168.0,410.0
764,168.0,410.0
765,168.0,410.0
766,168.0,410.0
767,168.0,410.0
768,168.0,410.0
769,168.0,410.0
770,168.0,410.0
771,168.0,410.0
772,168.0,410.0
773,168.0,410.0
774,168.0,410.0
775,168.0,410.0
776,168.0,410.0
777,168.0,410.0
778,168.0,410.0
779,168.0,410.0
780,168.0,410.0
781,169.1,409.7
782,170.2,409.4
783,171.3,409.1
784,172.4,408.8
785,173.5,408.5
786,174.6,408.2
787,175.7,407.9
788,176.8,407.6
789,177.9,407.3
790,179.0,407.0
791,179.0,407.0
792,179.0,407.0
793,179.0,407.0
794,179.0,407.0
795,179.0,407.0
796,179.0,407.0
797,179.0,407.0
798,179.0,407.0
799,179.0,407.0
800,179.0,407.0
801,180.4,406.7
802,181.8,406.4
803,183.2,406.1
804,184.6,405.8
805,186.0,405.5
806,187.4,405.2
807,188.8,404.9
808,190.2,404.6
809,191.6,404.3
810,193.0,404.0
811,193.0,404.0
812,193.0,404.0
813,193.0,404.0
814,193.0,404.0
815,193.0,404.0
816,193.0,404.0
817,193.0,404.0
818,193.0,404.0
819,193.0,404.0
820,193.0,404.0
821,193.0,404.0
822,193.0,404.0
823,193.0,404.0
824,193.0,404.0
825,193.0,404.0
826,193.0,404.0
827,193.0,404.0
828,193.0,404.0
829,193.0,404.0
830,193.0,404.0
831,193.0,404.0
832,193.0,404.0
833,193.0,404.0
834,193.0,404.0
835,193.0,404.0
836,193.0,404.0
837,193.0,404.0
838,193.0,404.0
839,193.0,404.0
840,193.0,404.0
841,193.0,404.0
842,193.0,404.0
843,193.0,404.0
844,193.0,404.0
845,193.0,404.0
846,193.0,404.0
847,193.0,404.0
848,193.0,404.0
849,193.0,404.0
850,193.0,404.0
851,193.0,404.0
852,193.0,404.0
853,193.0,404.0
854,193.0,404.0
855,193.0,404.0
856,193.0,404.0
857,193.0,404.0
858,193.0,404.0
859,193.0,404.0
860,193.0,404.0
861,193.0,404.0
862,193.0,404.0
863,193.0,404.0
864,193.0,404.0
865,193.0,404.0
866,193.0,404.0
867,193.0,404.0
868,193.0,404.0
869,193.0,404.0
870,193.0,404.0
871,193.0,404.0
872,193.0,404.0
873,193.0,404.0
874,193.0,404.0
875,193.0,404.0
876,193.0,404.0
877,193.0,404.0
878,193.0,404.0
879,193.0,404.0
880,193.0,404.0
881,193.0,404.0
882,193.0,404.0
883,193.0,404.0
884,193.0,404.0
885,193.0,404.0
886,193.0,404.0
887,193.0,404.0
888,193.0,404.0
889,193.0,404.0
890,193.0,404.0
891,194.2,403.8
892,195.4,403.6
893,196.6,403.4
894,197.8,403.2
895,199.0,403.0
896,200.2,402.8
897,201.4,402.6
898,202.6,402.4
899,203.8,402.2
900,205.0,402.0
901,205.0,402.0
902,205.0,402.0
903,205.0,402.0
904,205.0,402.0
905,205.0,402.0
906,205.0,402.0
907,205.0,402.0
908,205.0,402.0
909,205.0,402.0
910,205.0,402.0
911,205.0,402.0
912,205.0,402.0
913,205.0,402.0
914,205.0,402.0
915,205.0,402.0
916,205.0,402.0
917,205.0,402.0
918,205.0,402.0
919,205.0,402.0
920,205.0,402.0
921,206.4,401.8
922,207.8,401.6
923,209.2,401.4
924,210.6,401.2
925,212.0,401.0
926,213.4,400.8
927,214.8,400.6
928,216.2,400.4
929,217.6,400.2
930,219.0,400.0
931,219.7,399.9
932,220.4,399.8
933,221.1,399.7
934,221.8,399.6
935,222.5,399.5
936,223.2,399.4
937,223.9,399.3
938,224.6,399.2
939,225.3,399.1
940,226.0,399.0
941,226.0,399.0
942,226.0,399.0
943,226.0,399.0
944,226.0,399.0
945,226.0,399.0
946,226.0,399.0
947,226.0,399.0
948,226.0,399.0
949,226.0,399.0
950,226.0,399.0
951,225.2,397.0
952,224.4,395.0
953,223.6,393.0
954,222.8,391.0
955,222.0,389.0
956,221.2,387.0
957,220.4,385.0
958,219.6,383.0
959,218.8,381.0
960,218.0,379.0
961,218.0,379.0
962,218.0,379.0
963,218.0,379.0
964,218.0,379.0
965,218.0,379.0
966,218.0,379.0
967,218.0,379.0
968,218.0,379.0
969,218.0,379.0
970,218.0,379.0
971,218.0,379.0
972,218.0,379.0
973,218.0,379.0
974,218.0,379.0
975,218.0,379.0
976,218.0,379.0
977,218.0,379.0
978,218.0,379.0
979,218.0,379.0
980,218.0,379.0
981,218.0,379.0
982,218.0,379.0
983,218.0,379.0
984,218.0,379.0
985,218.0,379.0
986,218.0,379.0
987,218.0,379.0
988,218.0,379.0
989,218.0,379.0
990,218.0,379.0
991,218.0,379.0
992,218.0,379.0
993,218.0,379.0
994,218.0,379.0
995,218.0,379.0
996,218.0,379.0
997,218.0,379.0
998,218.0,379.0
999,218.0,379.0
1000,218.0,379.0
1001,218.0,379.0
1002,218.0,379.0
1003,218.0,379.0
1004,218.0,379.0
1005,218.0,379.0
1006,218.0,379.0
1007,218.0,379.0
1008,218.0,379.0
1009,218.0,379.0
1010,218.0,379.0
1011,218.0,379.0
1012,218.0,379.0
1013,218.0,379.0
1014,218.0,379.0
1015,218.0,379.0
1016,218.0,379.0
1017,218.0,379.0
1018,218.0,379.0
1019,218.0,379.0
1020,218.0,379.0
1021,218.0,379.0
1022,218.0,379.0
1023,218.0,379.0
1024,218.0,379.0
1025,218.0,379.0
1026,218.0,379.0
1027,218.0,379.0
1028,218.0,379.0
1029,218.0,379.0
1030,218.0,379.0
1031,218.0,379.0
1032,218.0,379.0
1033,218.0,379.0
1034,218.0,379.0
1035,218.0,379.0
1036,218.0,379.0
1037,218.0,379.0
1038,218.0,379.0
1039,218.0,379.0
1040,218.0,379.0
1041,218.0,379.0
1042,218.0,379.0
1043,218.0,379.0
1044,218.0,379.0
1045,218.0,379.0
1046,218.0,379.0
1047,218.0,379.0
1048,218.0,379.0
1049,218.0,379.0
1050,218.0,379.0
1051,218.0,379.0
1052,218.0,379.0
1053,218.0,379.0
1054,218.0,379.0
1055,218.0,379.0
1056,218.0,379.0
1057,218.0,379.0
1058,218.0,379.0
1059,218.0,379.0
1060,218.0,379.0
1061,218.0,379.0
1062,218.0,379.0
1063,218.0,379.0
1064,218.0,379.0
1065,218.0,379.0
1066,218.0,379.0
1067,218.0,379.0
1068,218.0,379.0
1069,218.0,379.0
1070,218.0,379.0
1071,218.7,379.4
1072,219.4,379.8
1073,220.1,380.2
1074,220.8,380.6
1075,221.5,381.0
1076,222.2,381.4
1077,222.9,381.8
1078,223.6,382.2
1079,224.3,382.6
1080,225.0,383.0
1081,226.0,382.7
1082,227.0,382.4
1083,228.0,382.1
1084,229.0,381.8
1085,230.0,381.5
1086,231.0,381.2
1087,232.0,380.9
1088,233.0,380.6
1089,234.0,380.3
1090,235.0,380.0
1091,236.1,379.3
1092,237.2,378.6
1093,238.3,377.9
1094,239.4,377.2
1095,240.5,376.5
1096,241.6,375.8
1097,242.7,375.1
1098,243.8,374.4
1099,244.9,373.7
1100,246.0,373.0
1101,246.0,373.0
1102,246.0,373.0
1103,246.0,373.0
1104,246.0,373.0
1105,246.0,373.0
1106,246.0,373.0
1107,246.0,373.0
1108,246.0,373.0
1109,246.0,373.0
1110,246.0,373.0
1111,246.0,373.0
1112,246.0,373.0
1113,246.0,373.0
1114,246.0,373.0
1115,246.0,373.0
1116,246.0,373.0
1117,246.0,373.0
1118,246.0,373.0
1119,246.0,373.0
1120,246.0,373.0
1121,246.0,373.0
1122,246.0,373.0
1123,246.0,373.0
1124,246.0,373.0
1125,246.0,373.0
1126,246.0,373.0
1127,246.0,373.0
1128,246.0,373.0
1129,246.0,373.0
1130,246.0,373.0
1131,246.0,373.0
1132,246.0,373.0
1133,246.0,373.0
1134,246.0,373.0
1135,246.0,373.0
1136,246.0,373.0
1137,246.0,373.0
1138,246.0,373.0
1139,246.0,373.0
1140,246.0,373.0
1141,246.0,373.0
1142,246.0,373.0
1143,246.0,373.0
1144,246.0,373.0
1145,246.0,373.0
1146,246.0,373.0
1147,246.0,373.0
1148,246.0,373.0
1149,246.0,373.0
1150,246.0,373.0
1151,246.0,373.0
1152,246.0,373.0
1153,246.0,373.0
1154,246.0,373.0
1155,246.0,373.0
1156,246.0,373.0
1157,246.0,373.0
1158,246.0,373.0
1159,246.0,373.0
1160,246.0,373.0
1161,246.0,373.0
1162,246.0,373.0
1163,246.0,373.0
1164,246.0,373.0
1165,246.0,373.0
1166,246.0,373.0
1167,246.0,373.0
1168,246.0,373.0
1169,246.0,373.0
1170,246.0,373.0
1171,246.0,373.0
1172,246.0,373.0
1173,246.0,373.0
1174,246.0,373.0
1175,246.0,373.0
1176,246.0,373.0
1177,246.0,373.0
1178,246.0,373.0
1179,246.0,373.0
1180,246.0,373.0
1181,246.0,373.0
1182,246.0,373.0
1183,246.0,373.0
1184,246.0,373.0
1185,246.0,373.0
1186,246.0,373.0
1187,246.0,373.0
1188,246.0,373.0
1189,246.0,373.0
1190,246.0,373.0
1191,245.7,371.7
1192,245.4,370.4
1193,245.1,369.1
1194,244.8,367.8
1195,244.5,366.5
1196,244.2,365.2
1197,243.9,363.9
1198,243.6,362.6
1199,243.3,361.3
1200,243.0,360.0
1201,243.0,360.0
1202,243.0,360.0
1203,243.0,360.0
1204,243.0,360.0
1205,243.0,360.0
1206,243.0,360.0
1207,243.0,360.0
1208,243.0,360.0
1209,243.0,360.0
1210,243.0,360.0
1211,243.0,360.0
1212,243.0,360.0
1213,243.0,360.0
1214,243.0,360.0
1215,243.0,360.0
1216,243.0,360.0
1217,243.0,360.0
1218,243.0,360.0
1219,243.0,360.0
1220,243.0,360.0
1221,241.6,360.0
1222,240.2,360.0
1223,238.8,360.0
1224,237.4,360.0
1225,236.0,360.0
1226,234.6,360.0
1227,233.2,360.0
1228,231.8,360.0
1229,230.4,360.0
1230,229.0,360.0
1231,229.0,360.0
1232,229.0,360.0
1233,229.0,360.0
1234,229.0,360.0
1235,229.0,360.0
1236,229.0,360.0
1237,229.0,360.0
1238,229.0,360.0
1239,229.0,360.0
1240,229.0,360.0
1241,229.0,360.0
1242,229.0,360.0
1243,229.0,360.0
1244,229.0,360.0
1245,229.0,360.0
1246,229.0,360.0
1247,229.0,360.0
1248,229.0,360.0
1249,229.0,360.0
1250,229.0,360.0
1251,229.0,360.0
1252,229.0,360.0
1253,229.0,360.0
1254,229.0,360.0
1255,229.0,360.0
1256,229.0,360.0
1257,229.0,360.0
1258,229.0,360.0
1259,229.0,360.0
1260,229.0,360.0
1261,229.0,360.0
1262,229.0,360.0
1263,229.0,360.0
1264,229.0,360.0
1265,229.0,360.0
1266,229.0,360.0
1267,229.0,360.0
1268,229.0,360.0
1269,229.0,360.0
1270,229.0,360.0
1271,228.1,358.8
1272,227.2,357.6
1273,226.3,356.4
1274,225.4,355.2
1275,224.5,354.0
1276,223.6,352.8
1277,222.7,351.6
1278,221.8,350.4
1279,220.9,349.2
1280,220.0,348.0
1281,220.0,348.0
1282,220.0,348.0
1283,220.0,348.0
1284,220.0,348.0
1285,220.0,348.0
1286,220.0,348.0
1287,220.0,348.0
1288,220.0,348.0
1289,220.0,348.0
1290,220.0,348.0
1291,219.8,346.9
1292,219.6,345.8
1293,219.4,344.7
1294,219.2,343.6
1295,219.0,342.5
1296,218.8,341.4
1297,218.6,340.3
1298,218.4,339.2
1299,218.2,338.1
1300,218.0,337.0
1301,218.0,337.0
1302,218.0,337.0
1303,218.0,337.0
1304,218.0,337.0
1305,218.0,337.0
1306,218.0,337.0
1307,218.0,337.0
1308,218.0,337.0
1309,218.0,337.0
1310,218.0,337.0
1311,218.0,337.0
1312,218.0,337.0
1313,218.0,337.0
1314,218.0,337.0
1315,218.0,337.0
1316,218.0,337.0
1317,218.0,337.0
1318,218.0,337.0
1319,218.0,337.0
1320,218.0,337.0
1321,218.0,337.0
1322,218.0,337.0
1323,218.0,337.0
1324,218.0,337.0
1325,218.0,337.0
1326,218.0,337.0
1327,218.0,337.0
1328,218.0,337.0
1329,218.0,337.0
1330,218.0,337.0
1331,217.0,337.5
1332,216.0,338.0
1333,215.0,338.5
1334,214.0,339.0
1335,213.0,339.5
1336,212.0,340.0
1337,211.0,340.5
1338,210.0,341.0
1339,209.0,341.5
1340,208.0,342.0
1341,206.5,341.7
1342,205.0,341.4
1343,203.5,341.1
1344,202.0,340.8
1345,200.5,340.5
1346,199.0,340.2
1347,197.5,339.9
1348,196.0,339.6
1349,194.5,339.3
1350,193.0,339.0
1351,193.5,337.7
1352,194.0,336.4
1353,194.5,335.1
1354,195.0,333.8
1355,195.5,332.5
1356,196.0,331.2
1357,196.5,329.9
1358,197.0,328.6
1359,197.5,327.3
1360,198.0,326.0
1361,197.2,325.4
