rising_frame
141
340
539
738
937
1135
1334
1533
1732
1931
2130
2329
2528
2727
2925
3124
3323
3522
3721
3920
4119
4318
4517
4715
4914
5113
5312
5511
5710
5909
6108
6307
6505
6704
6903
7102
7301
7500
7699
7898
8097
8295
8494
8693
8892
9091
9290
9489
9688
9887
10085
10284
10483
10682
10881
11080
11279
11478
11677
11876
12074
12273
12472
12671
12870
13069
13268
13467
13666
13864
14063
14262
14461
14660
14859
15058
15257
15456
15654
15853
16052
16251
16450
16649
16848
17047
17246
17444
17643
17842
